@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R2-3,6-8,11-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Standardize-weka.filters.MultiFilter-Fweka.filters.supervised.instance.SpreadSubsample -M 1.0 -X 0.0 -S 1-Fweka.filters.unsupervised.attribute.Standardize_predicted'

@attribute AvgCaptionLen numeric
@attribute stat_StdPhotoDis numeric
@attribute AvgPhotoDis numeric
@attribute stat_StdPhotoDisbyCap numeric
@attribute MeanPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute predictedlabel {1,-1}
@attribute label {1,-1}

@data
1.241086,0.18438,-0.116766,0.218752,0.289835,-0.214255,0.480616,-0.048037,-0.555623,0.135659,-0.116766,0.196465,-0.092595,-0.63925,-0.446067,-0.437334,0.009674,0.385896,0.121973,-0.035118,0.054328,0.230862,-0.232459,-0.078689,51147ad4c2a3754cfe668660,1,-1
-0.412399,-1.00269,0.559434,0.392524,1.012575,0.08528,-0.427654,-0.20325,-0.712826,0.784873,0.559434,-0.70329,-0.784902,-0.012275,0.465012,0.684305,-0.807427,-0.73452,0.574801,-0.441489,-0.49574,-0.463868,-0.399753,-0.078689,511489e5c2a3754cfe6698ca,-1,-1
-0.92747,-1.076754,0.779375,0.382158,0.668851,-0.826133,-0.139949,-0.623826,-0.177103,0.605193,0.779375,-0.261404,-0.516022,-0.971264,-1.065831,-1.198042,-0.05318,0.572632,0.574801,-0.035118,-0.129028,-0.232291,-0.321026,-0.078689,51147f98c2a3754cfe668c22,-1,-1
1.147866,-0.595174,0.258951,0.556776,0.596066,-1.406632,-0.472432,-0.57576,-0.664962,0.504582,0.258951,-0.70329,-0.465975,-0.362417,-0.067864,0.300989,-0.807427,-0.73452,1.092318,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148120c2a3754cfe668e22,-1,-1
-0.526971,-0.661191,1.589731,-0.072304,-0.157904,-0.310534,-0.426681,-0.4102,-0.577369,0.212284,1.589731,-0.610827,-0.24558,-0.486383,-0.189878,0.128149,-0.650293,-0.73452,-0.718992,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,51148643c2a3754cfe66946c,-1,-1
-0.81861,0.585674,0.484668,0.821091,1.318464,-1.761849,-0.523824,-0.57576,0.554137,0.711658,0.484668,-0.436234,-0.763432,-0.733442,-0.732991,-0.698275,-0.493158,0.385896,-0.460234,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,511485e2c2a3754cfe6693b5,-1,-1
0.557447,-0.139406,1.242855,0.680364,1.320903,-0.607394,-0.309339,-1.285304,-0.193188,0.521193,1.242855,-0.304948,-0.404858,-1.272907,-1.246082,-1.388017,1.455316,0.666,0.005532,-0.035118,0.237684,0.462439,-0.143892,-0.078689,51147e21c2a3754cfe6689f9,-1,-1
-0.068683,-1.085523,1.180979,-0.489832,-0.182929,0.08528,-0.780868,-0.20325,1.622031,0.936491,1.180979,-0.70329,-0.946259,0.079263,0.573868,1.055841,-0.807427,-0.73452,0.574801,-0.441489,-0.49574,-0.463868,-0.399753,-0.078689,5114991cc2a3754cfe66adda,-1,-1
0.481264,-0.130576,0.259126,-2.148845,-0.810581,1.470627,-0.672229,0.417601,-0.440575,0.913698,0.259126,-0.494708,-0.910871,-0.260125,0.068957,0.494805,-0.807427,-0.03426,0.574801,-0.339896,-0.312384,-0.463868,-0.409594,-0.078689,51148e10c2a3754cfe669fc6,-1,-1
-0.243665,0.580744,0.484808,0.710881,1.213131,0.337161,0.157839,-0.57576,-0.524144,0.384049,0.484808,-0.46841,-0.400824,-0.499229,-0.610252,-0.698275,-0.650293,-0.314364,-0.330855,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,51148f62c2a3754cfe66a1b7,-1,1
0.185081,-0.752845,-1.854652,1.318776,0.356614,-1.854206,-0.647728,1.54642,0.000095,-1.036085,-1.854652,0.274861,0.952202,0.8506,1.189786,1.97096,0.135382,1.226208,1.092318,-0.035118,-0.312384,-0.232291,0.298945,-0.078689,5114a33bc2a3754cfe66b985,1,1
-1.265638,-0.521631,-2.461202,1.770406,-0.466464,-1.386651,-0.555457,2.095575,0.614139,-2.967911,-2.461202,3.572064,3.254448,0.978143,0.919111,-0.792764,-0.493158,-0.540602,-0.511986,1.0824,1.70453,1.620322,2.070292,-0.078689,5114a33cc2a3754cfe66b998,1,1
-1.912253,-0.537325,-0.625501,2.132782,0.040268,-1.022998,-0.290783,1.038451,-0.706835,0.60742,-0.625501,0.20664,-0.617564,-0.048602,0.420444,0.795602,-0.702671,-0.73452,-0.460234,-0.238303,-0.49574,-0.463868,-0.409594,-0.078689,51148549c2a3754cfe6692cf,1,1
0.433253,0.976655,-1.616354,-0.148086,-0.774388,0.639419,-0.446192,0.772372,0.110004,-2.370352,-1.616354,1.473899,2.397019,1.206333,1.192472,1.85874,0.382309,0.630987,-0.201475,0.879214,0.787751,1.157169,-0.409594,-0.078689,51148d6ec2a3754cfe669e96,1,1
0.27057,1.260884,0.354165,0.125838,0.314447,-0.087888,0.366687,-0.764972,0.514692,-0.307515,0.354165,-0.14733,0.46067,-1.019934,-0.939114,-1.00487,-0.116034,-0.118291,-0.460234,-0.035118,0.237684,-0.000715,0.210378,-0.078689,511478cac2a3754cfe6684ac,1,1
-0.245749,-1.061027,0.167481,-0.006319,0.546506,0.08528,-0.217893,-1.134526,-0.253256,0.541759,0.167481,-0.70329,-0.469724,-0.769207,-0.537256,-0.489898,1.392462,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148321c2a3754cfe668fad,-1,1
-0.326373,0.181933,0.261551,-0.503263,-0.222194,0.610756,-0.386672,-1.054045,0.48186,0.253326,0.261551,-0.145992,-0.305898,-1.061044,-1.055767,-1.431502,0.030626,-0.641152,-0.718992,0.066474,-0.129028,-0.232291,-0.055324,-0.078689,511484f4c2a3754cfe66928a,1,1
2.376593,-1.198834,-1.766455,-2.355573,-1.310627,1.470627,-0.431911,0.608632,-0.421309,-0.300077,-1.766455,-0.181277,0.303824,1.119132,0.913785,1.691556,-0.283644,0.385896,0.316042,0.066474,-0.312384,-0.232291,-0.409594,-0.078689,51148d70c2a3754cfe669ea6,1,1
0.703678,-0.829032,-0.146363,-0.698684,-1.028656,0.580047,-0.436405,0.990694,-0.307245,-0.102087,-0.146363,-0.012513,0.117376,1.134198,0.913785,1.234281,-0.178888,0.245844,-0.718992,-0.035118,-0.312384,-0.232291,-0.321026,-0.078689,51148d37c2a3754cfe669e54,1,1
0.103309,0.370258,0.669014,-0.355274,0.003777,0.310802,0.181459,-1.174324,-0.306297,-0.545944,0.669014,-0.311401,0.597285,-1.051317,-0.992579,-1.072189,-0.807427,-0.594468,-0.460234,-0.238303,-0.312384,-0.232291,-0.232459,-0.078689,51148288c2a3754cfe668edd,1,1
1.377605,-1.088887,-1.694633,-1.080624,0.000962,1.470627,-0.336333,-0.646714,-0.520436,-1.295898,-1.694633,-0.307462,1.327597,-0.394513,-0.088559,0.011941,2.021002,0.105792,1.609835,-0.339896,-0.312384,-0.232291,0.298945,-0.078689,51148d8ac2a3754cfe669ebd,1,1
-0.621659,-0.157397,-2.130359,0.415832,-1.71912,0.674789,-0.723937,1.54642,3.245062,-1.631544,-2.130359,3.235181,1.737022,2.57555,1.78087,2.264445,-0.403366,-0.434408,-0.440329,0.879214,1.887886,2.315053,0.387512,-0.078689,51148c2ac2a3754cfe669cf1,1,1
0.263075,0.295911,-1.329077,-0.036593,-0.104129,-0.138163,-0.515205,0.325623,0.422484,-1.491936,-1.329077,0.479478,1.635946,0.48133,0.726342,0.090737,-0.493158,-0.454416,-0.654303,0.066474,0.054328,0.230862,-0.232459,-0.078689,51148d6dc2a3754cfe669e8b,1,1
-0.32601,-0.556997,0.908247,0.446821,0.450571,-0.12785,2.243573,-0.604977,-0.737083,0.029363,0.908247,-0.032469,0.164906,-0.452358,-0.447063,-0.389582,0.292517,-0.38439,0.661053,0.066474,0.054328,-0.000715,-0.055324,-0.078689,5114796ac2a3754cfe668511,1,1
-0.427775,0.488404,-0.680729,1.017218,1.481838,-1.300067,0.134819,-0.4102,-0.374907,-1.06969,-0.680729,-0.237402,0.986357,-0.609742,-0.818236,-0.761958,-0.493158,-0.314364,-0.589613,-0.238303,-0.312384,-0.232291,-0.321026,-0.078689,51148241c2a3754cfe668ea4,1,1
-1.637974,1.665085,1.462261,0.582987,0.931825,-1.646404,-0.411302,0.417601,-0.053417,1.083272,1.462261,-0.70329,-1.087263,0.64491,0.947523,1.686385,-0.807427,-0.174312,-0.718992,-0.441489,-0.49574,-0.463868,-0.387452,-0.078689,51148d25c2a3754cfe669e29,-1,-1
0.408123,-1.294275,-0.276122,-2.921212,-1.552618,1.470627,-0.587633,0.141667,-0.617222,0.46158,-0.276122,-0.591384,-0.482971,0.753433,0.319286,0.849411,-0.807427,0.385896,-0.718992,-0.339896,-0.49574,-0.463868,-0.301345,-0.078689,511487bcc2a3754cfe669631,-1,-1
-0.341804,-1.160732,0.993351,-1.167732,-0.863086,0.81441,0.518576,-0.4102,-0.692154,0.550949,0.993351,-0.429148,-0.462742,-0.320995,-0.343552,-0.593113,-0.702671,-0.594468,-0.718992,-0.238303,-0.312384,-0.463868,-0.321026,-0.078689,51147ac3c2a3754cfe668653,1,-1
-0.932487,0.786487,-1.049233,0.891334,1.369188,-1.406632,-0.256208,-0.57576,-0.074863,-1.048073,-1.049233,-0.067411,1.014786,-0.513275,-1.087976,-1.144062,-0.493158,-0.454416,1.092318,-0.136711,0.054328,-0.000715,-0.143892,-0.078689,511481a7c2a3754cfe668e6c,1,-1
0.336834,-0.784558,-0.182209,-0.497302,-0.1699,1.068429,0.074848,-1.072441,-0.498114,0.597275,-0.182209,-0.50147,-0.560346,-0.712642,-0.458582,-0.755013,1.235327,0.385896,-0.718992,-0.339896,-0.312384,-0.232291,-0.232459,-0.078689,51147b1fc2a3754cfe668693,-1,-1
-1.059327,-0.539462,0.36492,1.981741,0.74357,-1.646404,-0.169787,0.969468,0.08194,0.459903,0.36492,1.182184,-0.405081,1.273717,0.011094,-0.170237,-0.044201,-0.594468,-0.201475,0.168067,-0.312384,-0.232291,-0.321026,-0.078689,51149044c2a3754cfe66a26b,1,-1
-0.227,0.545713,-0.522919,1.079156,1.411333,-1.761849,-0.219016,-0.32742,-0.48718,-0.680911,-0.522919,-0.390105,0.748992,-0.561841,-0.254357,-0.516397,-0.178888,0.385896,0.057283,-0.136711,-0.312384,-0.232291,-0.143892,-0.078689,5114802fc2a3754cfe668c87,1,-1
0.423554,-0.950926,-0.19146,-0.95051,-0.482836,0.610756,0.550852,-0.962067,-0.687867,0.760559,-0.19146,-0.583863,-0.695187,-0.976716,-1.018043,-1.044998,0.685355,-0.174312,0.70418,-0.136711,-0.312384,-0.232291,-0.321026,-0.078689,51147aebc2a3754cfe668685,-1,-1
-0.09368,-1.584441,0.364058,0.793429,1.277986,-2.091694,-0.4809,-0.57576,-0.584199,0.801942,0.364058,-0.70329,-0.756347,-0.299805,0.11562,0.494805,-0.807427,-0.73452,0.574801,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,511484bfc2a3754cfe6691c8,-1,-1
-0.657911,-0.04845,0.353149,0.797079,1.343982,-0.849024,-0.172637,-1.214349,0.569465,1.220652,0.353149,-0.519426,-1.248317,-1.206807,-1.177889,-1.27143,-0.807427,-0.594468,-0.589613,-0.339896,-0.312384,-0.232291,-0.055324,-0.078689,51147ac8c2a3754cfe668655,-1,-1
0.347944,-0.889992,0.716947,0.397689,1.089977,-1.406632,-0.411012,-0.57576,-0.733706,0.78975,0.716947,-0.70329,-0.764222,-0.299805,0.028536,0.437545,3.592352,-0.73452,2.903628,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148405c2a3754cfe6690df,-1,-1
-1.068585,-0.691974,0.757857,0.637081,0.822234,-0.214255,-0.033209,-0.8241,-0.287633,1.077784,0.757857,-0.339273,-1.099774,-0.779215,-0.939908,-1.199785,-0.702671,-0.641152,0.057283,-0.238303,-0.129028,-0.000715,-0.321026,-0.078689,51147cbbc2a3754cfe66882d,-1,-1
0.08408,0.143585,0.506986,0.961263,1.984425,-2.496503,-0.034204,-0.74132,-0.425819,1.057473,0.506986,-0.622014,-1.03028,-0.739096,-0.526485,-0.348676,0.449652,-0.73452,1.351076,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,51147cbac2a3754cfe668827,-1,-1
1.171582,1.328863,-0.79761,0.804805,0.984961,-0.191789,-0.381042,0.608632,-0.225115,-0.458365,-0.79761,-0.27472,0.421162,0.098095,0.617598,0.021844,0.554409,0.666,-0.718992,-0.238303,-0.312384,-0.232291,0.210378,-0.078689,511497d4c2a3754cfe66ac45,1,-1
-0.421589,-0.501746,0.593124,0.221782,0.547121,0.158193,-0.701421,-0.897142,0.582455,0.651009,0.593124,-0.389253,-0.557838,-0.823908,-1.162022,-1.248953,0.371085,-0.244338,-0.072096,-0.136711,0.054328,-0.232291,-0.143892,-0.078689,51148e80c2a3754cfe66a05d,-1,-1
1.353054,0.05293,0.408192,-1.281796,-0.746464,0.912353,-0.020897,-1.056919,-0.617916,0.503271,0.408192,0.168039,-0.260947,-0.58809,-0.668396,-1.154985,-0.241742,-0.104286,0.445421,-0.035118,0.054328,0.230862,-0.143892,-0.078689,51147c21c2a3754cfe66876c,1,-1
-0.955942,-0.761617,-1.769666,0.320932,0.377288,-0.477517,0.619247,-0.4102,-0.651025,-1.96663,-1.769666,0.000821,2.16399,0.299161,-0.318717,-0.42382,-0.304596,0.105792,0.057283,0.472844,-0.312384,-0.232291,0.741782,-0.078689,51147951c2a3754cfe6684e9,1,1
-0.400857,0.434898,-0.830623,0.067904,-0.031599,0.535518,0.483107,-0.454946,0.468801,-0.480801,-0.830623,0.15616,0.388209,-0.780867,-0.617865,-1.072069,0.240139,-0.230333,0.747306,0.066474,0.237684,-0.000715,0.033243,-0.078689,51147ad8c2a3754cfe668670,1,1
2.824555,1.326577,-0.425471,-0.016716,0.435099,0.223815,-0.27001,0.141667,-0.552672,-0.558487,-0.425471,-0.330597,0.48049,0.471988,-0.117724,-0.446121,-0.021753,0.245844,-0.589613,-0.136711,-0.312384,-0.232291,-0.232459,-0.078689,51148a80c2a3754cfe66997f,1,1
0.851426,1.04711,1.119916,0.62684,0.371153,-0.336347,3.632629,0.12296,-0.778953,-2.288632,1.119916,1.395438,2.559623,-0.541407,-0.960819,-0.984995,0.163952,-0.199776,-0.395544,0.574437,1.337819,1.157169,1.184618,-0.078689,511477ffc2a3754cfe668450,1,1
-0.79639,-0.191094,-0.18,1.005076,0.51179,-0.888207,-0.69228,0.583161,0.80313,-0.376686,-0.18,0.822615,0.434089,1.064706,0.283199,-0.824784,-0.336023,-0.566457,-0.253227,0.269659,0.237684,0.462439,0.033243,-0.078689,51148bb7c2a3754cfe669bca,1,1
-0.137009,-0.338308,0.699898,0.108684,-0.155844,0.547062,0.26729,-0.07908,-0.104682,0.528984,0.699898,0.320761,-0.492244,0.249544,0.426222,0.17272,-0.597914,-0.73452,-0.718992,0.066474,-0.129028,-0.000715,-0.232459,-0.078689,51147d55c2a3754cfe6688e9,1,1
-0.300803,3.726487,-1.664119,0.495778,0.1641,-0.087888,-0.336333,0.062829,-0.399344,-2.234654,-1.664119,-0.315398,1.871257,0.13893,0.450815,0.730055,-0.336023,-0.174312,-0.330855,-0.339896,-0.312384,-0.232291,0.210378,-0.078689,51148d8ac2a3754cfe669eb9,1,1
-1.105619,0.212499,0.159189,0.67705,0.675863,-0.310534,0.961717,-0.686134,-0.56773,0.265953,0.159189,-0.417927,-0.189443,-0.190322,-0.66838,-0.661647,-0.283644,-0.73452,1.092318,-0.238303,-0.49574,-0.463868,-0.232459,-0.078689,51147f1ec2a3754cfe668b51,1,1
1.207428,0.728627,1.537529,0.513619,0.841573,-1.09634,4.169131,-0.594156,-0.783695,-0.563084,1.537529,-0.159314,0.390116,-0.925795,-0.893859,-0.87871,0.135382,0.525948,-0.589613,-0.136711,-0.312384,-0.232291,-0.143892,-0.078689,5114783ec2a3754cfe668455,1,1
-0.139509,-0.08578,0.048285,0.219661,0.583296,0.003789,0.63426,-1.569121,-0.188015,0.685445,0.048285,-0.398124,-0.52813,-1.199257,-1.237476,-1.37411,-0.178888,-0.73452,-0.201475,-0.339896,-0.312384,-0.232291,0.298945,-0.078689,51147c44c2a3754cfe6687bf,1,1
0.425064,0.293121,0.39122,-0.387069,-0.215217,0.059141,1.516445,-1.009035,-0.407448,0.707487,0.39122,-0.104498,-0.7049,-0.608357,-0.577161,-1.205178,-0.41459,0.666,0.316042,-0.136711,-0.129028,-0.000715,-0.055324,-0.078689,511478ebc2a3754cfe6684c5,1,1
0.056305,1.205901,-1.001573,-0.172007,-0.598147,0.777953,0.440146,0.271518,-0.618205,-0.578241,-1.001573,-0.152079,0.5897,1.172795,-0.168026,-0.547142,-0.336023,-0.454416,-0.718992,-0.136711,-0.312384,-0.232291,-0.143892,-0.078689,51147c7cc2a3754cfe6687d6,1,1
-0.032972,-0.118254,0.598524,-0.942091,-0.535819,1.040692,-0.458522,-1.267565,-0.307259,0.416268,0.598524,-0.327252,-0.445762,-1.132836,-1.370088,-1.571969,0.344896,-0.26768,-0.718992,-0.238303,-0.129028,-0.000715,0.12181,-0.078689,51148657c2a3754cfe66949e,-1,1
-0.767689,0.000126,1.451453,0.661466,0.324675,0.223815,-0.07124,1.245401,-0.61356,0.152589,1.451453,-0.200272,-0.202371,1.236371,2.252245,0.849411,-0.650293,0.105792,0.445421,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,51148f4ec2a3754cfe66a176,1,1
-0.60613,-0.180018,0.303146,-0.476996,-0.516432,0.337161,-0.473628,-0.07908,-0.253454,0.95291,0.303146,-0.1372,-0.938056,0.082519,-0.773279,-0.698275,-0.702671,-0.641152,-0.589613,-0.238303,-0.129028,-0.232291,-0.321026,-0.078689,511484e2c2a3754cfe66922d,-1,1
0.246763,-1.730477,-2.64501,0.777977,-2.435012,-0.087888,-0.725141,3.610546,0.99524,-0.222841,-2.64501,0.469785,0.055813,4.030342,5.351938,1.785399,-0.336023,-0.174312,-0.201475,0.066474,0.054328,-0.232291,-0.276743,-0.078689,51148c29c2a3754cfe669ce4,1,1
-0.383046,0.17983,1.475048,-0.717434,-0.235152,0.431617,-0.794786,-0.711218,2.210693,1.043161,1.475048,-0.70329,-1.034613,-0.383538,-0.000841,0.212711,2.335272,-0.73452,1.868594,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,511494cac2a3754cfe66a7c5,-1,-1
0.789567,-1.052338,-0.076132,-0.024261,0.687972,-0.607394,0.23964,-0.57576,-0.739175,0.744413,-0.076132,-0.70329,-0.729483,-0.299805,0.11562,0.494805,-0.807427,-0.73452,-0.201475,-0.441489,-0.49574,-0.463868,-0.321026,-0.078689,51147f5cc2a3754cfe668b77,-1,-1
0.077137,-0.548644,1.325886,0.776671,1.060257,-1.344756,0.018751,-0.20325,0.150085,0.382241,1.325886,-0.010732,-0.337637,-0.659683,-0.619918,-0.824784,-0.178888,0.105792,0.057283,-0.035118,-0.129028,-0.232291,-0.409594,-0.078689,51147e04c2a3754cfe6689aa,-1,-1
0.735726,-0.084805,1.93657,-0.842487,-0.186244,1.008845,-0.282656,-0.919616,-0.115484,-0.299103,1.93657,-0.456836,0.425274,-0.603929,-0.879442,-0.927872,-0.178888,0.245844,-0.718992,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,51147d13c2a3754cfe6688a6,-1,-1
-1.218571,-1.326814,0.042297,-2.22588,-1.363448,1.470627,-0.17001,0.417601,-0.721437,0.60742,0.042297,-0.367764,-0.617564,-0.130674,0.028536,0.437545,0.763922,-0.03426,-0.589613,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,51149035c2a3754cfe66a25a,-1,-1
0.658099,-0.220417,-1.112403,-0.25788,-0.746466,0.223815,0.163265,1.797269,-0.738969,-0.018013,-1.112403,-0.10126,-0.076673,0.369788,0.605244,0.93628,1.078192,0.385896,-0.718992,-0.238303,-0.312384,-0.232291,-0.409594,-0.078689,51147f96c2a3754cfe668c20,-1,-1
1.222859,0.313068,-0.548347,-2.018286,-1.133433,1.470627,-0.690533,1.038451,-0.495707,0.232621,-0.548347,-0.451582,-0.333377,-0.048602,0.082232,0.513609,-0.493158,-0.314364,0.833559,-0.339896,-0.312384,-0.463868,-0.387452,-0.078689,51148bb9c2a3754cfe669be8,-1,-1
-1.443549,-0.369159,0.924987,0.367335,0.260218,-0.607394,-0.295044,-1.072441,-0.461619,1.016303,0.924987,-0.520753,-1.014979,-1.145849,-1.087976,-1.144062,0.135382,-0.73452,-0.718992,-0.238303,-0.312384,-0.232291,-0.321026,-0.078689,511482b9c2a3754cfe668f39,-1,-1
0.961773,0.817269,0.510061,0.530515,0.628928,-1.154241,-0.317312,0.252041,0.14075,-0.062986,0.510061,-0.391513,0.136561,-0.413865,-0.495376,-0.348676,0.973435,-0.594468,1.351076,-0.238303,-0.312384,-0.232291,-0.143892,-0.078689,51147e91c2a3754cfe668aa0,-1,-1
-1.474796,-0.556685,0.461678,-2.697881,-1.003323,1.470627,-0.380705,-0.20325,-0.149094,0.818483,0.461678,-0.70329,-0.833945,0.029662,0.573868,0.992708,-0.807427,1.506312,-0.460234,-0.441489,-0.49574,-0.463868,-0.387452,-0.078689,51148882c2a3754cfe66973b,-1,-1
0.747905,-0.428477,0.186521,-0.245849,0.214245,0.691369,0.116091,-0.90688,-0.421248,0.581802,0.186521,-0.359153,-0.514523,-0.813214,-0.923263,-0.937982,3.173325,1.226208,1.480456,-0.238303,-0.129028,-0.232291,-0.055324,-0.078689,51147f70c2a3754cfe668ba8,-1,-1
1.919219,-1.331327,-0.084287,0.693656,1.101957,-1.810458,-0.568328,-0.291943,0.304201,0.350609,-0.084287,-0.585651,-0.291021,0.106172,-0.006976,-0.125119,-0.650293,0.666,-0.460234,-0.339896,-0.312384,-0.463868,-0.232459,-0.078689,51148830c2a3754cfe669706,-1,-1
-1.522489,-0.585703,0.099951,-0.002074,-0.132851,0.283187,-0.716882,-0.758748,0.35903,0.157906,0.099951,-0.395615,-0.095452,0.28763,-0.752638,-0.669035,-0.336023,0.105792,-0.718992,-0.136711,-0.49574,-0.463868,-0.409594,-0.078689,51148caac2a3754cfe669d7d,1,-1
0.278506,-1.265548,0.996867,0.63053,1.833584,0.511541,-0.399493,-0.8241,-0.644896,0.709192,0.996867,-0.70329,-0.688791,-0.547409,-0.228764,-0.05439,-0.807427,-0.73452,3.421145,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148651c2a3754cfe669492,-1,-1
-1.374111,-0.639593,-0.279168,0.418781,1.134112,-1.646404,-0.214215,0.417601,-0.772483,0.476172,-0.279168,-0.70329,-0.522374,0.522859,0.875326,1.052243,-0.807427,0.385896,0.316042,-0.441489,-0.49574,-0.463868,-0.387452,-0.078689,51148538c2a3754cfe6692c0,-1,-1
-0.256164,0.826214,-0.164171,0.901883,1.610449,-1.344756,1.142112,-0.8241,-0.712287,-0.406269,-0.164171,-0.461789,0.435423,-0.805203,-0.930627,-0.953744,-0.807427,-0.73452,-0.718992,-0.339896,-0.312384,-0.232291,0.033243,-0.078689,51147870c2a3754cfe668476,1,-1
