@relation CityBeatEvents-weka.filters.unsupervised.attribute.Standardize

@attribute AvgCaptionLen numeric
@attribute AvgPhotoDis numeric
@attribute AvgPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute TheRatioOfPeopleToPhoto numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute label {1,-1}

@data
-0.709579,1.333158,0.949618,0.633483,-0.343425,-0.850997,-0.731399,1.099332,-0.330482,-0.578829,-0.507676,-0.68581,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511483ecc2a3754cfe669088,-1
-0.835161,0.278948,-1.332994,-2.371534,0.451825,0.962341,-0.753931,-0.360213,-0.330482,0.082585,0.599689,0.8406,-0.454555,-0.31989,-0.439697,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51147e0cc2a3754cfe6689bc,-1
-0.388091,-0.409877,-0.587632,0.633483,-0.749777,-0.850997,1.669125,-0.70854,-0.283026,-0.608174,-0.649085,-0.583079,1.441678,1.389472,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148fbdc2a3754cfe66a1c6,-1
0.232282,-1.089208,-0.578405,-1.369861,-0.043031,-0.52272,-0.868105,-0.866245,-0.377939,-0.162195,0.01104,0.069515,0.629007,-0.188401,0.521807,-0.719492,-0.506958,-0.395768,2.983418,-0.137686,511481aac2a3754cfe668e7a,-1
1.963512,-0.01145,-1.794488,-0.618607,-0.294925,-0.288237,-0.864061,0.970194,-0.472851,0.082585,0.494995,1.042892,7.401267,-0.188401,6.531206,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,511488a5c2a3754cfe669772,-1
-0.066602,0.21413,0.938925,0.633483,0.659124,-0.413295,-0.718772,0.466131,0.049168,0.561226,-0.374277,-0.192521,-0.454555,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147bccc2a3754cfe66873f,-1
-0.578974,0.618388,0.914507,0.633483,-0.56882,0.024408,0.346719,0.33312,0.333906,-0.163393,-0.322918,-0.192521,-0.048219,-0.188401,-0.199321,0.058374,0.562319,1.220205,-0.530888,-0.137686,51148734c2a3754cfe6695a3,-1
0.477166,0.509541,-0.552009,0.633483,-0.61793,-0.52272,-0.491335,1.278047,-0.472851,-0.212279,-0.099546,0.130799,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-1.409465,-0.137686,51148af5c2a3754cfe669a46,-1
-0.915533,-0.768429,0.931027,0.633483,-0.586272,0.024408,1.015823,0.920456,0.333906,0.717992,0.960767,-0.295251,-0.183664,-0.451379,-0.439697,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51149ab3c2a3754cfe66af66,-1
-0.614137,0.105299,0.943267,0.633483,-0.767657,-0.413295,-0.444048,0.645008,-0.425395,-0.504886,-0.507676,-0.523713,-0.183664,-0.451379,-0.439697,0.836239,-0.506958,-0.395768,-0.530888,-0.137686,51148e82c2a3754cfe66a06b,-1
-0.709579,1.206822,0.84003,0.633483,3.007901,0.46211,-0.670348,0.608568,0.855925,-0.578829,-0.70674,-0.944737,-0.183664,-0.451379,-0.199321,0.058374,0.562319,1.220205,0.347688,-0.137686,511479e4c2a3754cfe66855f,-1
-0.719626,-0.437997,1.025034,0.633483,-0.66794,-0.850997,1.324912,0.36956,-0.425395,-0.544953,-0.560616,-0.457348,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114925ec2a3754cfe66a55c,-1
0.12484,1.720256,0.192146,-0.368189,-0.046967,-0.705096,-0.670466,0.466131,-0.330482,-0.434738,-0.446831,-0.446618,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114841ec2a3754cfe6690e9,-1
1.41526,-0.433457,0.809334,0.633483,-0.712773,1.337515,0.033519,-0.084765,-0.472851,0.158497,-0.248986,-0.295251,0.195582,0.600536,-0.199321,2.39197,0.562319,1.220205,-0.530888,-0.137686,51148e93c2a3754cfe66a0bc,-1
1.145439,-2.262136,-1.21931,-0.618607,-0.851818,-0.288237,1.210324,-0.701789,-0.472851,0.082585,0.494995,1.042892,-0.454555,4.808195,4.367822,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51149392c2a3754cfe66a69c,-1
0.109212,0.912767,0.809039,0.633483,0.193826,0.899812,-0.234944,1.37478,0.998294,-0.069523,-0.374277,-0.295251,-0.454555,-0.31989,-0.439697,0.836239,0.562319,1.220205,-0.530888,-0.137686,51147caec2a3754cfe66880c,-1
-0.101765,-0.383359,0.753788,0.633483,-0.76459,0.46211,1.003937,-0.635661,-0.140657,-0.504886,-0.446561,-0.295251,-0.183664,-0.451379,-0.319509,0.058374,0.562319,1.220205,0.347688,-0.137686,51148b78c2a3754cfe669b1a,-1
-0.604091,1.17452,1.012889,0.633483,0.312063,-0.413295,-0.294765,0.645008,0.618643,-0.578829,-0.560616,-0.716251,-0.319109,-0.188401,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147cbac2a3754cfe66882a,-1
-0.794975,0.361206,0.097644,0.633483,-0.441808,-0.850997,0.253977,0.36956,0.333906,-0.544953,-0.507676,-0.636783,-0.183664,-0.188401,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511487d8c2a3754cfe669652,-1
-0.789951,0.874054,0.997656,0.633483,-0.429561,-0.850997,0.061926,0.33312,-0.23557,-0.504886,-0.374277,-0.295251,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148080c2a3754cfe668d39,-1
-0.855254,-1.614715,0.654465,0.633483,-0.219055,1.337515,-0.290171,0.057672,-0.093201,0.972852,-0.193172,-0.523713,-0.454555,-0.36372,-0.439697,0.836239,1.631596,1.220205,-0.530888,-0.137686,51148a7ec2a3754cfe669977,-1
-0.948184,0.409855,-1.293841,-1.369861,-0.259639,-0.52272,0.128404,1.37478,-0.425395,-0.162195,0.153609,0.449142,-0.183664,-0.188401,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511484edc2a3754cfe66925e,-1
0.571352,0.785085,-1.856124,-1.870697,-0.443889,0.024408,-0.536545,0.970194,-0.472851,0.342179,1.052034,1.834559,-0.454555,-0.451379,0.521807,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51148862c2a3754cfe669734,-1
-0.056555,0.055489,0.901441,0.633483,1.747015,-0.413295,-0.784824,-0.814537,0.191537,0.214683,-0.374277,-0.192521,0.087226,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,0.347688,-0.137686,5114790fc2a3754cfe6684e2,-1
0.671817,-0.992637,1.007746,0.633483,0.726304,-0.850997,-0.359811,-0.084765,-0.045745,-0.504886,-0.374277,-0.192521,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,1.226265,-0.137686,51147b46c2a3754cfe6686d6,-1
-0.583998,0.750552,0.955339,0.633483,0.511694,-0.850997,-0.408833,0.645008,-0.283026,-0.544953,-0.507676,-0.523713,-0.183664,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147e10c2a3754cfe6689be,-1
-0.815068,1.009,0.989904,0.633483,0.251506,-0.850997,-0.631864,-0.121204,-0.188114,-0.608174,-0.686872,-0.847906,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114835fc2a3754cfe66901b,-1
0.415631,1.64659,0.568473,0.633483,-0.25866,1.775217,-0.062458,0.057672,0.381362,-0.451213,-0.374277,-0.295251,-0.454555,-0.451379,0.041055,1.614105,2.700873,-0.395768,-0.530888,-0.137686,51147e16c2a3754cfe6689cd,-1
-0.489114,0.716033,0.185263,-0.368189,-0.550066,-0.705096,-0.714144,0.645008,-0.425395,-0.352579,-0.404845,-0.489812,-0.454555,0.074578,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,511485cec2a3754cfe66938b,-1
0.242049,-0.011847,0.155885,-0.368189,-0.819123,-0.705096,1.372343,0.548436,-0.472851,-0.397098,-0.247724,-0.096263,0.629007,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-1.409465,-0.137686,511490b3c2a3754cfe66a2f5,-1
-0.17209,0.88183,0.19849,0.633483,-0.441515,0.024408,-0.421848,0.36956,-0.377939,-0.079865,-0.560616,-0.457348,-0.454555,-0.451379,-0.199321,0.058374,0.562319,-0.395768,-0.530888,-0.137686,511487c9c2a3754cfe66963c,-1
-0.463439,0.777359,-0.019118,0.633483,-0.359553,0.899812,0.082402,0.190683,-0.377939,0.992534,1.341035,-0.382108,-0.115942,0.206068,0.161243,1.614105,0.562319,1.220205,0.347688,-0.137686,5114857cc2a3754cfe669357,-1
0.571352,1.562249,0.968291,0.633483,-0.490992,-0.850997,-0.270758,0.36956,-0.425395,-0.504886,-0.374277,-0.457348,0.629007,1.126493,0.521807,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511489e9c2a3754cfe6698d3,-1
0.395538,1.461792,0.86458,0.633483,-0.296328,0.024408,0.136802,0.645008,0.571187,-0.544953,-0.446561,-0.382108,-0.454555,-0.31989,-0.439697,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51148093c2a3754cfe668d71,-1
-0.096742,-0.528972,-0.039755,0.633483,0.07235,0.46211,-0.028187,-0.084765,0.855925,-0.025535,-0.446561,-0.295251,-0.454555,-0.188401,-0.199321,0.058374,0.562319,1.220205,0.347688,-0.137686,511482cdc2a3754cfe668f63,-1
-0.543812,1.290238,0.138869,0.633483,-0.184592,-0.850997,0.295136,0.645008,0.001712,-0.504886,-0.374277,-0.295251,-0.183664,-0.188401,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148105c2a3754cfe668df3,-1
0.395538,0.529765,0.964564,0.633483,-0.128074,0.024408,-0.08972,0.645008,3.038914,0.519335,-0.374277,-0.68581,-0.454555,-0.31989,-0.199321,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51147e21c2a3754cfe6689f9,-1
-0.627951,1.506093,-1.817037,-1.369861,-0.036457,-0.52272,-0.187197,0.823884,-0.330482,-0.32366,-0.047331,-0.039057,1.712568,-0.188401,1.483311,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114817fc2a3754cfe668e5c,-1
0.812468,-1.328672,1.02126,0.633483,-0.596187,-0.850997,-0.367779,-0.396652,-0.377939,-0.504886,-0.374277,-0.457348,0.358117,0.074578,0.281431,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,51148a2cc2a3754cfe669935,-1
-0.026416,1.168756,0.957946,0.633483,-0.579348,0.46211,-0.572806,0.823884,-0.377939,-0.504886,-0.446561,-0.382108,-0.319109,-0.188401,-0.199321,0.058374,0.562319,1.220205,-0.530888,-0.137686,511486dec2a3754cfe66954a,-1
0.281119,-0.420714,0.22107,0.633483,-0.566523,-0.705096,-0.83154,-0.081598,-0.472851,-0.352579,-0.099503,0.197989,-0.454555,0.863514,0.041055,-0.719492,-0.506958,-0.395768,-0.433269,-0.137686,511488d5c2a3754cfe6697ba,-1
-0.343997,-0.102861,0.176599,-0.368189,0.547986,-0.705096,-0.719289,0.920456,-0.188114,-0.352579,-0.358432,-0.964171,-0.454555,-0.188401,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147e13c2a3754cfe6689c4,-1
-0.639254,-1.02329,0.827402,0.633483,-0.498329,0.024408,-0.258632,-0.635661,0.618643,-0.504886,-0.85946,-1.00113,-0.454555,-0.451379,-0.199321,0.058374,0.562319,-0.395768,0.347688,-0.137686,5114847dc2a3754cfe66911a,-1
-0.1633,0.236911,-1.254182,-0.479486,-0.317336,-0.52272,-0.757559,0.397967,-0.472851,-0.254624,0.01104,-0.133106,-0.454555,-0.451379,0.762183,-0.719492,-0.506958,-0.395768,-0.433269,-0.137686,511489e5c2a3754cfe6698ca,-1
0.325212,0.145943,0.16282,0.633483,1.137641,0.024408,-0.261807,0.823884,0.571187,0.865879,-0.440863,-0.382108,-0.454555,-0.451379,-0.439697,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51147ad6c2a3754cfe668664,-1
-0.383067,0.655028,0.963324,0.633483,-0.304005,-0.850997,-0.26676,0.36956,-0.093201,-0.608174,-0.607313,-0.583079,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511484ddc2a3754cfe669216,-1
0.440747,-0.530558,0.988889,0.633483,-0.192135,-0.850997,-0.616395,-0.084765,-0.472851,-0.504886,-0.374277,-0.523713,-0.454555,2.967344,0.041055,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,5114805cc2a3754cfe668cb5,-1
1.564841,-0.259548,0.203315,-0.368189,0.353767,-0.21876,-0.657886,-0.360213,-0.472851,-0.352579,-0.099503,0.197989,0.087226,0.863514,0.281431,0.058374,-0.506958,-0.395768,0.347688,-0.137686,51147edcc2a3754cfe668af3,-1
-0.724649,0.269856,-0.027778,0.633483,-0.121582,0.46211,-0.510227,0.920456,-0.140657,-0.504886,-0.446561,-0.631774,-0.183664,-0.31989,-0.319509,0.058374,0.562319,1.220205,-0.530888,-0.137686,51148072c2a3754cfe668cfe,-1
-0.719626,0.514432,0.926987,0.633483,0.042679,-0.850997,-0.172656,0.645008,0.618643,-0.504886,-0.446561,-0.382108,0.087226,-0.451379,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147df4c2a3754cfe66899c,-1
-0.071625,-0.165746,0.182864,0.633483,0.082707,-0.850997,-0.59861,0.057672,-0.045745,-0.504886,-0.374277,-0.523713,0.087226,-0.188401,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147e06c2a3754cfe6689b7,-1
4.31368,1.189089,1.127762,0.633483,0.004211,-0.413295,-0.666732,1.099332,-0.330482,0.214683,-0.374277,-0.192521,1.577123,3.493301,3.165943,0.058374,-0.506958,-0.395768,0.347688,-0.137686,51147cd1c2a3754cfe668854,-1
-0.088848,1.195372,-1.267067,-0.618607,-0.444491,-0.288237,-0.395594,0.970194,-0.472851,0.082585,0.239,0.544604,0.899897,0.863514,0.762183,-0.719492,-0.506958,-0.395768,-0.311244,-0.137686,51148861c2a3754cfe669733,-1
-1.021021,0.416009,0.947639,0.633483,0.531086,-0.413295,-0.453903,-1.141693,0.523731,-0.504886,-0.507676,-0.730911,-0.454555,-0.188401,-0.199321,0.058374,-0.506958,-0.395768,3.861994,7.258656,511478b9c2a3754cfe66849e,-1
-0.965765,0.579111,0.564676,0.633483,-0.648113,1.775217,-0.039718,1.195904,-0.188114,1.16317,-0.374277,-0.811542,-0.454555,-0.451379,-0.439697,2.39197,1.631596,-0.395768,-0.530888,-0.137686,511486bcc2a3754cfe6694eb,-1
-0.629207,0.940582,0.215234,0.633483,0.232994,-0.850997,-0.502067,0.36956,-0.188114,-0.504886,-0.374277,-0.295251,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,51147cafc2a3754cfe668816,-1
0.822515,-0.837611,-0.635236,0.633483,-0.737849,0.571536,-0.478518,-0.661063,-0.472851,-0.291305,-0.49029,-0.357399,-0.183664,-0.056911,1.002559,0.058374,0.562319,-0.395768,-0.311244,-0.137686,51148bb9c2a3754cfe669be8,-1
-0.414463,-0.645865,-0.620671,0.633483,-0.507733,-0.52272,-0.704336,-0.045355,-0.472851,-0.212279,-0.047331,0.197928,1.441678,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-1.409465,-0.137686,511487f9c2a3754cfe6696a4,-1
-0.794975,-0.062624,0.169914,0.633483,1.762441,-0.850997,-0.574727,0.057672,0.001712,-0.504886,-0.649085,-0.68581,-0.183664,-0.451379,-0.199321,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,51147f1ac2a3754cfe668b35,-1
-0.892569,0.714418,-1.313686,-2.371534,-0.551376,-0.288237,1.329319,1.099332,-0.377939,0.025346,0.494995,0.8406,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-1.409465,-0.137686,51148b05c2a3754cfe669a6e,-1
0.501026,-0.624313,1.043993,0.633483,-0.182997,-0.850997,-0.322604,-0.360213,-0.425395,-0.504886,-0.446561,-0.295251,-0.319109,0.337557,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,5114805ec2a3754cfe668cc1,-1
-0.759812,-0.57984,0.863106,0.633483,0.802877,-0.413295,-0.447062,-0.635661,0.191537,-0.544953,-0.649085,-0.583079,-0.454555,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147addc2a3754cfe668678,-1
0.182049,1.393946,-1.278393,-1.369861,-0.956792,0.024408,3.715771,0.823884,-0.472851,-0.151932,0.243964,0.449142,-0.319109,-0.188401,-0.199321,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51149b21c2a3754cfe66b007,-1
0.454143,-0.439412,-1.229043,-0.368189,1.063863,-0.705096,-0.725203,0.920456,-0.283026,-0.397098,-0.247724,-0.012664,0.899897,0.863514,-0.199321,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147b70c2a3754cfe668722,-1
-0.916789,-0.191105,-1.889824,-1.369861,-1.141191,0.024408,5.490934,0.645008,-0.472851,-0.212279,-0.047331,0.069515,0.222671,0.863514,0.762183,0.058374,-0.506958,-0.395768,0.347688,-0.137686,5114ab90c2a3754cfe66c2c1,-1
-0.594044,0.761606,0.953634,0.633483,-0.095891,0.46211,-0.43578,0.36956,0.950837,-0.146155,-0.260696,-0.171471,-0.454555,-0.451379,-0.199321,0.058374,0.562319,1.220205,1.226265,-0.137686,51147cbec2a3754cfe668833,-1
-0.167067,-0.054328,0.159253,0.633483,-0.257397,-0.413295,-0.532279,0.33312,0.950837,-0.504886,-0.507676,-0.382108,-0.454555,0.074578,-0.439697,0.058374,-0.506958,-0.395768,0.347688,-0.137686,511482abc2a3754cfe668f02,-1
-0.143067,0.18521,-0.551902,-0.368189,-0.324534,-0.705096,-0.763075,0.466131,-0.425395,-0.496103,-0.404845,-0.235965,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148659c2a3754cfe6694ad,-1
-0.583998,-1.00683,0.781246,0.633483,-0.820101,0.46211,0.200315,0.190683,0.238993,-0.24677,-0.446561,-0.295251,-0.386832,-0.451379,-0.439697,1.614105,-0.506958,-0.395768,-0.530888,-0.137686,51148bd5c2a3754cfe669c1d,-1
-0.194695,-0.881578,-0.581056,-0.479486,-0.45899,-0.52272,-0.553849,0.397967,-0.472851,-0.162195,0.153609,0.449142,0.087226,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.433269,-0.137686,51148a03c2a3754cfe6698ed,-1
-0.200974,0.235865,-0.574393,-1.369861,0.88453,-0.52272,-0.750853,0.645008,-0.23557,-0.378784,-0.229569,-0.039057,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148933c2a3754cfe669806,-1
-0.739719,0.564065,0.19108,0.633483,0.079204,-0.850997,-0.473686,-0.396652,-0.23557,-0.504886,-0.374277,-0.295251,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147daec2a3754cfe66894d,-1
0.638329,0.586413,0.190594,-0.368189,-0.074122,-0.705096,-0.410632,0.823884,-0.425395,-0.397098,-0.247724,-0.012664,1.712568,1.65245,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,511486b8c2a3754cfe6694e6,-1
1.281784,-0.529704,-1.207002,-0.618607,-0.549605,0.337052,-0.531922,0.462419,-0.472851,0.082585,0.494995,0.544604,3.06702,-0.188401,5.569702,0.058374,-0.506958,-0.395768,-0.311244,-0.137686,5114881ac2a3754cfe6696c2,-1
-0.925579,-0.026284,0.985033,0.633483,-0.251006,-0.850997,-0.330264,0.920456,-0.140657,-0.544953,-0.507676,-0.382108,-0.454555,0.074578,0.041055,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148065c2a3754cfe668ce7,-1
-0.050276,0.247635,-0.54957,-0.479486,-0.365471,-0.52272,-0.642797,0.107216,-0.472851,-0.162195,0.077215,0.355093,4.421472,4.282237,-0.199321,-0.719492,-0.506958,-0.395768,-0.433269,-0.137686,51148498c2a3754cfe669180,-1
0.616561,1.033756,1.040121,0.633483,-0.471742,-0.850997,0.334652,0.645008,-0.377939,-0.504886,-0.446561,-0.457348,0.087226,0.863514,0.521807,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511489b5c2a3754cfe669882,-1
-0.009114,0.115753,-1.323845,-0.368189,-0.438468,0.753912,0.419538,1.099332,-0.425395,-0.467343,-0.358432,-0.35011,-0.454555,0.732025,0.641995,0.058374,0.562319,1.220205,-1.409465,-0.137686,51148fdbc2a3754cfe66a215,-1
-1.000928,-2.946916,-2.151571,0.633483,8.571998,2.212919,-0.599853,-3.62763,6.693048,0.644723,-0.276715,-1.954317,-0.377157,-0.451379,-0.199321,3.947701,0.562319,-0.395768,2.104841,-0.137686,511477f9c2a3754cfe66842f,-1
-0.20223,0.076452,1.068687,0.633483,-0.508947,-0.413295,-0.122555,0.466131,-0.425395,-0.578829,-0.753103,-0.847906,-0.183664,-0.188401,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51148904c2a3754cfe6697fb,-1
1.458794,0.66968,0.208049,0.633483,-0.802833,0.267576,1.009954,0.688718,-0.472851,-0.352579,-0.179818,0.083844,3.879692,-0.056911,0.762183,0.058374,0.562319,-0.395768,-0.433269,-0.137686,51149151c2a3754cfe66a3cb,-1
-0.870323,1.590722,0.12663,0.633483,-0.239181,-0.850997,-0.381729,0.645008,0.049168,-0.544953,-0.446561,-0.523713,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511483efc2a3754cfe669092,-1
0.239817,-0.673251,0.943427,0.633483,-0.408704,0.46211,-0.182705,-0.814537,0.001712,-0.504886,-0.446561,-0.382108,-0.454555,-0.31989,-0.439697,0.058374,0.562319,1.220205,-0.530888,-0.137686,511484cdc2a3754cfe6691e5,-1
-0.272556,0.383203,1.037435,0.633483,-0.386219,-0.850997,-0.505248,-0.121204,-0.23557,-0.504886,-0.446561,-0.295251,-0.183664,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511489d1c2a3754cfe66989f,-1
-0.463439,0.168903,1.003348,0.633483,-0.432777,-0.850997,-0.811899,1.099332,-0.093201,-0.544953,-0.507676,-0.636783,-0.183664,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511485efc2a3754cfe6693dc,-1
-0.684463,-0.475972,0.151658,-0.368189,1.302084,-0.705096,-0.646314,0.190683,-0.093201,-0.397098,-0.179818,-0.096263,-0.454555,0.074578,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,51147901c2a3754cfe6684dd,-1
-0.376788,1.234745,-0.635202,-1.369861,-0.590331,0.571536,-0.173399,0.645008,-0.472851,0.712844,1.822602,0.197928,-0.454555,-0.451379,-0.439697,0.058374,0.562319,-0.395768,1.226265,-0.137686,51148b16c2a3754cfe669a86,-1
-0.538788,-0.051957,0.118875,0.633483,0.159139,-0.850997,-0.512701,-0.396652,-0.140657,-0.608174,-0.649085,-0.583079,-0.183664,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147d25c2a3754cfe6688bf,-1
0.169491,0.264001,0.208425,0.633483,1.542421,0.024408,-0.343263,-1.141693,0.286449,-0.578829,-0.507676,-0.408631,-0.319109,-0.31989,-0.199321,0.058374,0.562319,-0.395768,0.347688,-0.137686,511478acc2a3754cfe668497,-1
-0.092835,-0.755347,0.103863,-0.368189,-0.106808,-0.705096,-0.661938,-0.635661,-0.283026,-0.352579,-0.247724,-0.012664,-0.454555,-0.451379,0.041055,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,511482b8c2a3754cfe668f35,-1
-0.021393,0.428945,0.929631,0.633483,-0.242953,0.46211,-0.314858,0.920456,-0.093201,-0.146155,-0.446561,-0.295251,-0.183664,-0.188401,0.041055,0.836239,0.562319,-0.395768,-0.530888,-0.137686,51148165c2a3754cfe668e3f,-1
-0.277579,-0.382701,0.062847,0.633483,0.735757,0.024408,-0.662872,0.920456,-0.188114,-0.294042,-0.374277,-0.295251,-0.319109,-0.31989,-0.439697,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51147d51c2a3754cfe6688d8,-1
-0.91051,1.351645,0.968739,0.633483,-0.389771,0.024408,-0.230988,0.33312,-0.093201,-0.504886,-0.446561,-0.295251,-0.048219,-0.451379,-0.439697,0.058374,0.562319,-0.395768,-0.530888,-0.137686,5114862dc2a3754cfe66944d,-1
-0.056555,0.562894,-0.658987,0.633483,-0.755266,-0.413295,0.907136,0.057672,0.855925,-0.544953,-0.560616,-0.457348,-0.319109,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51148e80c2a3754cfe66a05d,-1
-0.378044,1.098555,1.078167,0.633483,0.098203,-0.850997,-0.824152,0.920456,-0.23557,-0.504886,-0.446561,-0.382108,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51147d0ec2a3754cfe668891,-1
-0.897951,1.147113,-2.737226,-4.374878,-0.56953,1.118664,-0.30087,0.970194,-0.472851,1.451093,2.553681,3.968708,-0.183664,0.600536,0.521807,-0.719492,-0.506958,-0.395768,0.786977,-0.137686,51148753c2a3754cfe6695c9,-1
0.180654,2.027614,-1.291541,-0.368189,0.223003,-0.705096,-0.724752,-0.70854,-0.045745,-0.467343,-0.306547,-0.400222,-0.454555,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,-0.530888,-0.137686,51148245c2a3754cfe668eb1,-1
-0.493579,-0.389968,0.212341,0.633483,0.718608,-0.850997,-0.519618,1.099332,0.618643,-0.544953,-0.649085,-0.583079,-0.454555,-0.451379,-0.439697,0.058374,-0.506958,-0.395768,-0.530888,-0.137686,51147b4fc2a3754cfe6686e5,-1
0.081584,-1.376603,-0.674584,-1.369861,-0.505391,0.024408,0.490171,-0.635661,-0.472851,0.762824,0.077215,0.449142,0.222671,-0.056911,0.281431,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51149b01c2a3754cfe66afc0,-1
0.375445,-0.387651,0.117514,0.633483,0.090601,0.024408,0.890441,0.466131,1.093206,-0.578829,-0.507676,-0.457348,-0.454555,-0.451379,-0.439697,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51147ac8c2a3754cfe668655,-1
-0.362974,0.896742,1.027926,0.633483,-0.227989,-0.850997,0.397591,0.466131,0.001712,-0.544953,-0.560616,-0.457348,-0.183664,-0.451379,-0.439697,-0.719492,-0.506958,-0.395768,0.347688,-0.137686,51147e19c2a3754cfe6689de,-1
0.033863,-0.11107,0.1403,0.633483,0.096421,0.024408,-0.590401,0.190683,-0.23557,-0.374176,-0.446561,-0.457348,-0.454555,-0.056911,-0.199321,0.058374,0.562319,-0.395768,-0.530888,-0.137686,51149032c2a3754cfe66a24e,-1
