@relation CityBeatEvents-weka.filters.unsupervised.attribute.Standardize_predicted

@attribute AvgCaptionLen numeric
@attribute AvgPhotoDis numeric
@attribute AvgPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute predictedlabel {1,-1}
@attribute label {1,-1}

@data
1.162406,0.563521,-0.165243,0.369286,-0.076105,-0.332937,-0.514162,0.443062,0.563521,-0.527096,-0.47788,0.080659,0.497453,0.682962,3.92652,3.524022,3.172088,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511486b6c2a3754cfe6694de,-1,-1
0.322531,0.709099,-0.170548,-0.87712,-0.363585,0.299983,-0.267139,0.493338,0.709099,-0.527096,-0.492935,0.767507,1.285392,1.667505,2.169708,2.057547,1.830662,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,5114849cc2a3754cfe66918c,-1,-1
-0.492353,-0.426559,-0.154413,1.389073,-0.238621,0.774672,-0.339705,0.090828,-0.426559,-0.016232,-0.118702,1.677336,2.577311,0.532851,-0.392309,-0.386579,-0.660559,0.043233,0.344537,-0.318298,-0.130407,-0.063925,511497d3c2a3754cfe66ac3f,1,-1
-0.234245,-0.721226,-0.165939,-1.392164,-0.598385,-0.056035,1.036972,0.445069,-0.721226,-0.527096,-0.454129,0.417012,0.842176,0.989897,-0.685111,-0.665908,-0.468927,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511488b4c2a3754cfe669786,-1,-1
1.240658,0.638011,0.064428,-0.410551,2.670555,-0.649397,-0.602138,0.761923,0.638011,0.147926,-0.785367,-0.681681,-1.347213,-1.35286,-0.245908,-0.246915,2.213926,0.043233,0.344537,0.136149,0.035433,-0.063925,51147a3ac2a3754cfe668579,-1,-1
-0.495221,-2.433078,-0.171824,1.389073,-0.737391,1.143875,0.644715,-0.3293,-2.433078,0.362382,0.233964,1.624502,0.580489,0.613189,-0.46551,-0.665908,-0.660559,0.043233,-0.360953,-0.318298,-0.277821,-0.063925,51148c16c2a3754cfe669caa,-1,-1
-0.518164,0.283647,-0.160425,1.389073,-0.452751,0.405469,-0.853133,0.121534,0.283647,-0.289581,-0.123738,0.080659,0.264803,0.44679,-0.245908,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,-0.093554,-0.063925,511489f6c2a3754cfe6698d7,-1,-1
0.260131,1.090777,-0.139962,-0.523027,0.212945,-0.503338,-0.333779,-0.320823,1.090777,-0.362685,0.310764,-0.526628,-0.399702,-0.429292,0.412896,-0.456411,-0.277295,-0.155478,-0.360953,-0.318298,-0.130407,-0.063925,51147e07c2a3754cfe6689b9,-1,-1
-0.482029,0.169986,-0.160459,-0.310572,-0.170279,1.439238,-0.838112,0.172228,0.169986,0.251801,-0.201177,-0.295961,-0.205213,-0.069534,0.193295,0.172078,0.10597,-0.155478,-0.008208,0.136149,-0.296247,-0.063925,51147f86c2a3754cfe668bdb,-1,-1
-0.064374,-1.06017,0.447474,0.140354,1.234788,-1.466305,-0.025294,-0.077552,-1.06017,-0.01977,0.115316,-1.370354,-1.485767,-1.530854,-0.172708,-0.561159,-0.085662,0.043233,-0.008208,0.136149,0.035433,-0.063925,51147aeac2a3754cfe668681,-1,-1
-0.822732,1.054054,-0.161104,0.461994,-0.413315,0.774672,-0.4702,0.543036,1.054054,0.083772,-0.532751,1.241109,0.103754,0.256432,-0.685111,-0.351663,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51148083c2a3754cfe668d59,-1,-1
-0.138041,0.53519,-0.147659,-1.330359,0.39034,0.472597,-0.174856,-1.149071,0.53519,-0.06741,0.958897,-0.18172,-0.061405,0.071563,-0.355709,-0.351663,0.680867,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51148247c2a3754cfe668ebf,-1,-1
-0.724651,-2.06514,-0.181114,-2.435128,-0.449125,1.439238,-0.7007,0.30463,-2.06514,-0.527096,-0.317492,1.677336,2.284912,2.116425,-0.685111,-0.665908,-0.085662,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148a05c2a3754cfe6698f6,-1,-1
-0.131892,-0.291174,0.099719,1.049144,0.886494,-1.402353,-0.533509,-0.14293,-0.291174,-0.389174,0.195894,-0.784814,-1.363044,-1.388985,-0.46551,-0.665908,-0.660559,-0.155478,-0.008208,-0.318298,0.035433,-0.063925,51147c43c2a3754cfe6687b5,-1,-1
-0.744009,-0.680167,-0.122207,-0.221117,-0.086137,-0.471388,-0.408849,-0.723914,-0.680167,-0.092658,0.816649,-0.147461,-0.709079,-0.620735,0.303095,-0.142166,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51148299c2a3754cfe668eee,-1,-1
0.200237,0.511715,-0.139212,-1.160394,-0.782383,-0.332937,1.650343,-0.152969,0.511715,-0.342673,0.206824,0.733715,-0.330493,-0.186386,-0.136108,0.172078,-0.085662,-0.155478,-0.360953,-0.318298,-0.130407,-0.063925,51148ca9c2a3754cfe669d76,-1,-1
0.13571,-1.56536,-0.040857,1.389073,-0.991928,0.932902,4.068685,-0.906997,-1.56536,1.094124,0.723161,1.677118,0.174505,-1.003654,-0.114147,0.102246,-0.213417,0.440657,0.344537,0.590597,0.035433,-0.063925,5114a199c2a3754cfe66b7ba,1,-1
-0.806385,-0.466469,0.16414,0.369286,0.748254,-0.148335,0.274135,-0.996751,-0.466469,1.878852,1.037716,2.250216,-1.456599,-1.585664,-0.53871,-0.456411,-0.373111,1.235505,-0.008208,0.136149,1.362155,-0.063925,51147c8cc2a3754cfe6687ea,1,-1
-0.058263,-1.574676,-0.147784,1.389073,1.065488,0.472597,-0.816867,0.543036,-1.574676,-0.135235,-0.532751,0.022344,0.390215,0.266185,-0.685111,-0.665908,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,51147b71c2a3754cfe668724,-1,-1
0.326218,0.543175,-0.12158,-0.410551,0.132694,-1.124086,-0.23675,0.284283,0.543175,-0.527096,-0.247495,-0.634473,-0.5717,-0.502685,-0.46551,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51147e7ec2a3754cfe668a7a,-1,-1
-0.647218,0.076281,-0.146679,0.604622,-0.082887,-0.886742,-0.676541,0.58965,0.076281,-0.527096,-0.535944,-0.400809,-0.129717,-0.027488,-0.026307,-0.665908,-0.468927,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51147ce1c2a3754cfe66885e,-1,-1
-0.387988,0.685443,-0.024941,-0.720831,0.87087,-0.814506,0.150445,0.526529,0.685443,-0.225726,-0.445668,-1.183074,-1.148708,-1.162396,-0.685111,-0.665908,-0.468927,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51147a71c2a3754cfe668606,-1,-1
1.23697,0.144089,-0.1786,-2.435128,-0.756627,4.0975,0.076107,0.698304,0.144089,-0.104573,-0.697885,1.889091,2.703683,2.724604,-0.575311,1.952798,4.13025,-0.155478,-0.008208,-0.318298,-0.254787,-0.063925,51148effc2a3754cfe66a141,-1,-1
-0.590434,-0.288993,-0.166545,1.389073,-0.057097,-0.554459,-0.628607,0.443062,-0.288993,-0.527096,-0.47788,-0.221577,0.012289,0.162063,-0.685111,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511486bac2a3754cfe6694e9,-1,-1
-0.392797,-0.174775,-0.122168,0.709215,0.128054,-0.649397,-0.592829,0.386103,-0.174775,-0.353682,-0.311637,-0.634473,-0.434091,-0.305243,-0.685111,-0.246915,-0.660559,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51147dd2c2a3754cfe668976,-1,-1
0.588013,0.328115,-0.170928,0.114339,-0.750586,0.299983,-0.297403,0.273055,0.328115,-0.527096,-0.347801,0.616253,1.116935,1.260295,-0.685111,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148b60c2a3754cfe669adb,-1,-1
-0.333801,-2.769293,-0.17052,-0.87712,-0.383229,0.299983,-0.451507,-1.444709,-2.769293,-0.527096,1.162702,0.685548,0.879509,1.051928,-0.685111,0.172078,-0.660559,-0.35419,-0.360953,-0.318298,0.090713,-0.063925,51148981c2a3754cfe669825,-1,-1
1.985484,1.375707,-0.178414,-1.160394,-0.831047,0.774672,-0.060123,0.698304,1.375707,-0.527096,-0.697885,1.234834,2.000901,2.345502,4.146121,3.943015,3.555353,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,511494eac2a3754cfe66a825,-1,-1
0.843356,-0.328073,-0.102745,-0.221117,0.658026,0.774672,-0.060394,-0.630335,-0.328073,0.204924,0.672277,0.334398,-0.357131,-0.567147,1.0717,1.010064,-0.277295,0.043233,0.344537,0.136149,-0.130407,-0.063925,51148296c2a3754cfe668eea,-1,-1
-1.246602,-0.021563,-0.166031,1.389073,-0.790538,-0.332937,0.188611,1.090558,-0.021563,-0.527096,-1.104431,0.080659,0.11156,0.18946,-0.685111,-0.456411,-0.085662,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,51148743c2a3754cfe6695b7,-1,-1
0.307782,-0.190765,-0.16516,1.389073,0.44342,-0.332937,-0.848011,0.2381,-0.190765,-0.527096,-0.281843,-0.061105,0.312788,0.496591,-0.245908,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,51147edec2a3754cfe668af4,-1,-1
-1.015944,-0.13155,-0.131715,-0.410551,-0.616744,-0.649397,0.002526,-0.083114,-0.13155,-0.322905,0.149878,-0.675452,-0.487471,-0.46312,-0.575311,-0.665908,-0.660559,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148b00c2a3754cfe669a5c,-1,-1
-0.872141,0.393538,-0.131067,0.114339,0.518602,-1.124086,-0.807962,0.74997,0.393538,-0.527096,-0.773984,-0.675452,-0.532604,-0.570091,-0.685111,0.172078,-0.277295,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51147d37c2a3754cfe6688c3,-1,-1
1.314403,0.53153,-0.138785,0.604622,-0.816508,0.774672,1.024597,1.078284,0.53153,-0.209639,-1.09185,-0.448619,-0.191994,-0.087898,2.608911,2.476539,-0.564743,-0.155478,-0.008208,0.136149,-0.296247,-0.063925,5114911dc2a3754cfe66a389,-1,-1
0.411025,0.627569,-0.111752,1.389073,0.048523,-1.219024,-0.754348,0.194675,0.627569,-0.527096,-0.133213,-0.727938,-0.684275,-0.592278,0.852099,0.172078,0.680867,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51147ef0c2a3754cfe668b13,-1,-1
-0.629349,-0.135069,-0.131641,0.029357,0.895407,0.007866,-0.667103,-0.318299,-0.135069,0.057281,0.274309,-0.526628,-0.351097,-0.429292,0.046894,1.219561,-0.660559,0.043233,-0.360953,-0.318298,0.367113,-0.063925,51148935c2a3754cfe66980a,-1,-1
1.139922,-0.345645,0.007032,0.296444,0.845344,-0.421546,-0.758695,-0.762942,-0.345645,0.569961,0.817174,-0.055307,-1.140118,-1.227146,0.632498,3.419274,-0.660559,0.440657,-0.008208,0.136149,0.698794,-0.063925,51147f5ec2a3754cfe668b7f,-1,-1
1.095871,0.198139,-0.112489,1.389073,0.543116,0.996194,-0.850445,0.038606,0.198139,0.323717,-0.02836,-0.059697,-0.23025,-0.502085,-0.319109,0.381575,-0.660559,0.043233,0.344537,0.136149,-0.296247,-0.063925,51147f6fc2a3754cfe668ba7,-1,-1
1.086407,-0.665992,-0.139933,-0.650501,-0.055559,0.774672,-0.671839,-0.071183,-0.665992,-0.127453,0.079801,-0.33101,-0.191994,-0.087898,1.620704,-0.142166,-0.660559,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,511482bfc2a3754cfe668f52,-1,-1
-0.48375,0.533856,-0.16565,0.604622,0.251494,-0.332937,-0.707299,0.261048,0.533856,-0.271141,-0.23534,-0.524056,-0.375235,-0.265027,-0.46551,-0.246915,-0.660559,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148360c2a3754cfe66901d,-1,-1
-0.090442,-1.574561,-0.17133,-0.87712,-0.770506,1.249362,0.583407,-0.133703,-1.574561,-0.206974,0.087353,3.571468,1.047966,1.260295,0.193295,-0.037418,-0.660559,-0.155478,-0.360953,-0.318298,-0.093554,-0.063925,51148b43c2a3754cfe669aa1,-1,-1
-0.814988,-1.52318,-0.171095,0.255977,-0.586329,0.774672,0.669858,0.346952,-1.52318,-0.19616,-0.366038,0.641654,0.935592,1.068392,-0.245908,-0.665908,0.10597,-0.155478,-0.360953,-0.318298,-0.277821,-0.063925,51149ab2c2a3754cfe66af56,-1,1
0.315723,1.884472,0.025846,1.011374,-0.08539,-1.014543,0.010146,-1.118259,1.884472,-0.063315,1.324312,-0.57076,-1.125717,-1.18561,-0.245908,0.06733,-0.660559,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51147d13c2a3754cfe6688a6,-1,1
0.087829,-2.833008,-0.015502,0.212396,-0.668283,2.363851,1.106382,-3.587361,-2.833008,2.975104,3.705009,1.586086,0.200967,-0.207763,-0.343509,-0.325476,-0.468927,1.235505,2.108262,2.862833,1.693835,-0.063925,5114a32ac2a3754cfe66b938,1,1
0.368007,-2.493565,0.0039,0.981158,-0.176311,0.774672,0.259227,-2.982644,-2.493565,1.4487,2.715324,0.79599,0.065365,0.122304,0.105454,-0.19454,0.010154,0.440657,0.697282,1.045044,0.201273,-0.063925,51148abfc2a3754cfe6699ab,1,1
-0.387592,-1.743535,12.302194,0.275769,3.084758,1.491361,0.263769,-4.057364,-1.743535,9.207532,4.157587,2.717518,-0.401675,-0.514546,-0.306238,-0.376947,0.10597,17.529881,9.515906,9.225097,13.800169,-0.063925,51147952c2a3754cfe6684ee,1,1
-0.284349,-2.05461,-0.105582,-0.553378,-0.090083,0.970133,0.22788,-0.226117,-2.05461,1.096278,0.356577,1.962291,-0.80033,-0.725426,-0.46551,0.172078,-0.468927,0.440657,-0.008208,0.136149,0.035433,-0.063925,51148a6cc2a3754cfe669960,-1,1
-0.848542,-1.778,-0.154402,0.461994,0.325566,0.110107,-0.617154,-2.269261,-1.778,-0.197264,1.904676,1.392883,0.221674,-0.069534,-0.245908,-0.037418,0.680867,-0.155478,-0.360953,-0.318298,-0.130407,-0.063925,51147feec2a3754cfe668c51,-1,1
-0.138858,0.177829,-0.040075,-0.431975,-0.004763,-0.525565,-0.149686,-0.21884,0.177829,0.189774,0.233084,-0.647964,-0.891765,-1.070693,-0.245908,-0.351663,-0.373111,0.043233,-0.008208,0.136149,-0.130407,-0.063925,5114837ec2a3754cfe669027,-1,1
-1.34411,-1.977718,-0.166329,1.389073,-0.947959,0.774672,2.11017,-0.327721,-1.977718,-0.041133,0.185093,2.181767,0.308567,0.513202,-0.575311,-0.665908,-0.277295,-0.155478,-0.360953,-0.318298,-0.047487,-0.063925,5114940dc2a3754cfe66a75a,-1,1
0.833577,-1.579924,11.131737,0.84187,3.723941,0.945952,-0.311011,-4.692266,-1.579924,9.995666,5.237554,0.364745,0.658268,0.680078,0.021433,0.276827,-0.128247,8.587845,11.985121,15.58736,9.322484,-0.063925,5114798cc2a3754cfe668532,1,1
-0.605524,-4.381306,-0.139103,1.389073,0.536939,5.119909,-0.17798,-4.550374,-4.381306,4.769339,3.913947,6.339897,1.175906,-0.265789,-0.575311,-0.561159,-0.40505,1.036793,2.108262,0.590597,0.532954,-0.063925,51147fddc2a3754cfe668c4b,1,1
0.653646,0.741832,-0.153353,-0.310572,-0.763635,-0.554459,0.505921,1.07056,0.741832,-0.527096,-1.093725,-0.073681,0.221674,0.311822,-0.245908,0.172078,0.10597,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148ba9c2a3754cfe669b8b,-1,1
-0.490261,0.823193,0.227892,0.394159,0.643132,-0.213195,0.124241,-0.108972,0.823193,1.710969,0.44504,-0.330846,-0.478261,-1.01532,-0.50211,-0.456411,-0.40505,0.639369,1.402772,0.590597,0.367113,-0.063925,51147a64c2a3754cfe6685eb,-1,1
-0.037145,-0.563314,-0.039257,0.945688,1.807613,0.170522,-0.696657,-1.41794,-0.563314,0.47699,1.426749,0.640055,0.373144,0.176391,-0.319109,-0.316747,-0.341172,0.043233,0.344537,0.590597,-0.296247,-0.063925,5114789bc2a3754cfe668496,-1,1
-1.180641,-0.261518,-0.174892,-2.010217,-0.736975,0.774672,0.529205,0.2381,-0.261518,-0.527096,-0.281843,0.733715,1.297507,1.484429,-0.685111,-0.456411,-0.660559,-0.35419,-0.360953,-0.318298,-0.277821,-0.063925,51148e51c2a3754cfe66a01f,-1,-1
-1.010555,0.648887,-0.148058,-1.443668,-0.036889,0.007866,0.682839,0.01956,0.648887,-0.068926,0.100271,-0.235642,-0.209683,-0.210025,-0.575311,-0.561159,-0.660559,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,5114834dc2a3754cfe668ff5,-1,-1
-0.118097,-0.792201,-0.171293,0.255977,-0.764396,1.605379,0.100393,0.121534,-0.792201,0.0483,-0.123738,-0.183244,0.034919,0.21292,-0.575311,-0.561159,-0.277295,-0.155478,-0.008208,-0.318298,-0.277821,-0.063925,51148b88c2a3754cfe669b3b,-1,-1
-1.48865,-0.457988,-0.1664,-0.964281,-0.758113,-0.554459,0.355089,0.101015,-0.457988,-0.527096,-0.106936,-0.131052,0.012289,0.121144,-0.685111,-0.665908,-0.468927,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148b67c2a3754cfe669aec,-1,-1
0.307782,-0.206031,-0.166305,-0.650501,-0.758654,2.436086,1.63049,0.89842,-0.206031,0.128365,-0.91832,0.417012,0.842176,1.068392,-0.136108,0.172078,-0.277295,-0.155478,-0.008208,0.136149,-0.296247,-0.063925,51148e0ac2a3754cfe669f9f,-1,-1
0.086956,0.945043,-0.080416,0.852343,0.720151,0.405469,-0.247149,0.352933,0.945043,0.308544,-0.299667,0.144405,0.122409,-0.770851,-0.42159,-0.665908,-0.660559,0.440657,-0.008208,0.136149,-0.130407,-0.063925,51147d50c2a3754cfe6688d5,-1,-1
-0.266509,-0.194835,-0.165863,1.389073,-0.728649,-0.056035,-0.334225,0.543307,-0.194835,-0.527096,-0.56658,0.417012,0.763194,0.858725,0.412896,-0.456411,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148b64c2a3754cfe669ae6,-1,-1
-0.6042,-0.048905,-0.154921,-1.160394,0.735757,0.220868,-0.662872,1.07457,-0.048905,-0.089779,-1.067061,-0.149223,-0.129717,-0.027488,-0.575311,-0.561159,-0.660559,-0.155478,-0.008208,-0.318298,-0.130407,-0.063925,51147d51c2a3754cfe6688d8,-1,-1
1.207472,1.085237,-0.170349,-1.670288,0.096411,0.299983,-0.610444,0.89842,1.085237,-0.527096,-0.91832,0.767507,1.116935,1.395108,-0.685111,4.990497,4.513515,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,5114861ec2a3754cfe66940e,-1,-1
-0.494074,-1.164487,-0.1141,-0.757847,1.765695,0.55315,-0.598607,-0.630335,-1.164487,0.529148,0.672277,0.439979,0.887375,-0.550414,0.925299,-0.386579,-0.660559,0.043233,0.344537,-0.318298,0.201273,-0.063925,51147f1bc2a3754cfe668b3c,-1,-1
0.947889,0.522206,-0.15385,-0.310572,-0.872156,0.110107,2.096896,-0.020987,0.522206,-0.364747,0.024636,-0.073681,0.296407,0.374618,0.925299,3.314525,2.980456,0.043233,-0.360953,-0.318298,-0.296247,-0.063925,51149101c2a3754cfe66a339,-1,-1
0.075484,-0.087688,-0.121713,-0.87712,-0.275223,-0.649397,-0.15787,-0.436416,-0.087688,-0.385668,0.271293,-0.634473,-0.434091,-0.366486,-0.685111,1.010064,-0.468927,-0.155478,-0.360953,-0.318298,-0.296247,-0.063925,51148095c2a3754cfe668d84,-1,-1
-0.532062,0.729863,0.042397,0.334121,2.277698,-0.503338,-0.548702,0.163822,0.729863,0.283714,-0.099136,-1.056319,-1.066606,-1.181522,-0.611911,-0.596075,-0.564743,0.043233,0.344537,0.136149,0.035433,-0.063925,51147872c2a3754cfe668477,-1,-1
0.915769,-0.194194,-0.160226,1.389073,-0.668434,1.882282,0.88469,0.865141,-0.194194,0.1508,-0.862131,1.713076,1.461318,0.682962,1.401103,1.533805,-0.468927,-0.155478,-0.008208,0.136149,-0.277821,-0.063925,51148c64c2a3754cfe669d4e,-1,-1
-0.622698,0.028278,0.299773,0.677594,-0.177853,-0.388317,-0.355622,-0.032442,0.028278,1.287514,0.003986,-0.76891,-1.176991,-1.404431,-0.08905,-0.404037,-0.596682,0.838081,0.697282,0.590597,0.532954,-0.063925,51148501c2a3754cfe6692b0,-1,-1
-0.916798,1.287003,-0.102214,0.852343,-0.369561,-1.440546,-0.379678,0.642755,1.287003,-0.527096,-0.574938,-0.946024,-0.839923,-0.818484,-0.245908,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511483e6c2a3754cfe66907a,-1,-1
-0.355925,0.786494,-0.039326,1.389073,1.090091,-0.332937,0.035513,0.150107,0.786494,0.165444,-0.095306,-0.308,-1.042839,-1.003654,-0.685111,-0.456411,-0.660559,0.043233,-0.008208,0.136149,0.035433,-0.063925,51147a88c2a3754cfe66861e,-1,-1
0.56589,0.250561,-0.146748,-0.17983,-0.531467,0.472597,-0.46527,0.380819,0.250561,-0.234231,-0.348611,-0.386566,-0.111163,0.014895,0.742298,0.276827,1.639029,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,511486ccc2a3754cfe669504,-1,-1
0.751258,-0.853883,-0.079205,0.539251,1.747015,-0.735704,-0.784824,-1.149855,-0.853883,-0.208304,1.365189,-0.675949,-1.098179,-1.067146,1.0717,2.371791,-0.181478,-0.155478,-0.008208,0.136149,0.201273,-0.063925,5114790fc2a3754cfe6684e2,-1,-1
-0.374592,-0.369672,0.155329,0.255977,0.703812,-0.886742,-0.403998,-0.773161,-0.369672,0.228858,0.776458,-1.162104,-1.29043,-1.420422,-0.191008,-0.665908,-0.181478,0.241945,0.344537,0.136149,0.532954,-0.063925,51147862c2a3754cfe66846a,-1,-1
-0.241285,0.365423,-0.147553,1.389073,0.251568,0.472597,-0.58953,-0.06559,0.365423,-0.108766,0.03263,-0.30427,-0.111163,-0.030148,-0.355709,-0.561159,-0.468927,-0.155478,-0.008208,-0.318298,-0.296247,-0.063925,5114835ec2a3754cfe669018,-1,-1
2.439016,0.461422,-0.171257,0.114339,-0.493583,2.198741,-0.81086,0.034378,0.461422,-0.189615,-0.098713,0.685548,1.285392,1.563945,-0.685111,-0.456411,0.201786,-0.155478,-0.008208,0.136149,-0.254787,-0.063925,511489d8c2a3754cfe6698b6,-1,-1
-0.69884,0.225137,-0.165824,1.389073,-0.660141,-0.056035,-0.211588,0.698304,0.225137,-0.527096,-0.697885,0.232142,0.339629,0.546802,-0.685111,-0.665908,0.297603,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148b45c2a3754cfe669aa9,-1,-1
-0.414341,-1.141006,1.946874,-0.246434,0.724131,-1.502772,-0.155039,-0.966442,-1.141006,1.09418,1.290448,-1.407708,-1.636541,-1.803419,-0.270309,-0.508785,-0.253341,1.235505,2.108262,2.862833,1.196314,-0.063925,51147b44c2a3754cfe6686c6,-1,-1
0.549588,0.323271,-0.07682,1.389073,-0.488279,-0.449527,-0.0782,-0.727515,0.323271,-0.028275,0.861351,-0.030768,0.285795,-0.366283,-0.355709,-0.142166,-0.660559,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,511489b9c2a3754cfe669887,-1,-1
-0.790038,0.079824,-0.113189,0.189324,0.498927,0.110107,-0.506037,0.385627,0.079824,0.053589,-0.351333,-0.766186,-0.745466,-0.719396,-0.136108,-0.561159,-0.660559,-0.155478,-0.008208,0.136149,-0.130407,-0.063925,51147b54c2a3754cfe6686f9,-1,-1
-1.051587,0.905239,-0.174963,-1.160394,-0.708569,0.774672,-0.407661,0.698304,0.905239,-0.527096,-0.697885,1.234834,1.771037,0.858572,-0.685111,-0.665908,-0.660559,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51148e10c2a3754cfe669fc8,-1,-1
-0.001948,0.901872,-0.14733,-0.796185,0.482538,1.076748,-0.744621,0.609939,0.901872,-0.051762,-0.595188,-0.252115,0.063976,0.222651,-0.685111,-0.037418,-0.277295,-0.155478,-0.008208,0.136149,-0.296247,-0.063925,51147dcac2a3754cfe66896c,-1,-1
-0.817569,-1.327964,-0.165824,0.461994,-0.697238,-0.554459,0.772912,0.340161,-1.327964,-0.527096,-0.301992,-0.321785,-0.026778,0.016207,-0.46551,-0.456411,0.10597,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148e23c2a3754cfe66a00f,-1,-1
0.882994,0.044855,-0.170344,0.114339,-0.951026,0.299983,3.555387,0.543307,0.044855,-0.527096,-0.56658,0.767507,1.195127,1.474236,-0.685111,-0.246915,-0.085662,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51149ccec2a3754cfe66b250,-1,-1
-1.053152,-0.356889,-0.153926,1.389073,-0.493774,-0.735704,-0.513665,0.110446,-0.356889,-0.527096,-0.103967,-0.348367,-0.111163,-0.070895,1.291302,1.219561,-0.468927,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,51148075c2a3754cfe668d11,-1,-1
-0.625095,0.028331,-0.140769,0.114339,-0.665757,0.299983,1.120776,0.806872,0.028331,0.344251,-0.751161,0.718566,0.580387,-0.366486,-0.245908,0.172078,0.10597,0.440657,-0.008208,-0.318298,-0.130407,-0.063925,51148c57c2a3754cfe669d3c,-1,-1
-1.417855,-1.89393,-0.170933,0.114339,-0.882433,0.299983,3.118474,-0.359296,-1.89393,-0.527096,0.28168,0.556227,0.524577,0.708748,0.193295,0.172078,-0.277295,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,51149bffc2a3754cfe66b105,-1,-1
-0.279414,1.970412,-0.166218,1.389073,-0.641902,-0.056035,-0.801289,0.936981,1.970412,-0.527096,-0.946973,0.345298,0.842176,0.989897,-0.685111,-0.665908,-0.277295,-0.35419,-0.360953,-0.318298,-0.254787,-0.063925,511486bdc2a3754cfe6694f0,-1,-1
1.863804,-2.659261,-0.174818,0.114339,-0.816723,2.198741,1.949655,0.034378,-2.659261,-0.163326,-0.098713,0.455917,0.879509,1.00857,0.412896,-0.246915,-0.660559,-0.155478,-0.008208,-0.318298,-0.254787,-0.063925,5114966bc2a3754cfe66aa95,-1,-1
-0.105191,0.364076,0.118382,0.461994,0.312063,-0.997503,-0.294765,0.333004,0.364076,-0.161445,-0.263112,-1.086567,-1.408087,-1.422701,1.346202,-0.561159,1.543213,0.241945,-0.008208,0.136149,0.035433,-0.063925,51147cbac2a3754cfe66882a,-1,-1
-1.336735,-0.21715,-0.174884,-2.319243,-0.878488,0.299983,2.942599,0.242194,-0.21715,-0.527096,-0.22337,0.767507,1.047966,1.201839,-0.685111,-0.665908,-0.468927,-0.35419,-0.360953,-0.318298,-0.296247,-0.063925,511491c5c2a3754cfe66a485,-1,-1
