@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R30-weka.filters.unsupervised.attribute.Remove-R2-3,6-9,11'

@attribute AvgCaptionLen numeric
@attribute stat_StdPhotoDis numeric
@attribute AvgPhotoDis numeric
@attribute MeanPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute label {1,-1}

@data
67.230769,0.0906,0.332938,7.791069,0.866667,1.133702,0.102564,4.987231,2.855389,-1.667062,0.007297,0.299791,0.694581,0.465786,0.465786,0,18,0,2,1,1,0.1,-1
42.375,0.050215,0.320834,7.978458,0.888889,1.49234,0.125,3.251198,2.974938,-1.679166,0,0.199165,0.737634,0.720942,0.634299,0,0,5,1,1,1,0.111111,-1
35.285714,0.085733,0.335577,8.292228,0.7,1.516671,0.142857,3.041856,2.945039,-1.664423,0,0.230058,0.865032,0.792057,0.766011,6,2,6,1,1,1,0.1,-1
41.545455,0.052943,0.258304,8.058234,0.785714,1.853206,0.090909,4.735334,3.000973,-1.741696,0,0.186858,0.567049,0.550475,0.550475,2,3,2,1,1,1,0.1,-1
58.666667,0.029495,0.185671,8.37703,0.75,0.909809,0.166667,6.029486,2.866587,-1.814329,0,0.300162,1.039591,1.039591,0.941626,4,4,0,1,1,1,0.125,-1
39.625,0.074476,0.366865,7.238089,1,1.066863,0.1875,4.762998,3.083074,-1.633135,0.099548,0.094844,0.864243,0.389846,0.368817,1.666667,2.5,10,6,4,1,0.2,-1
51.5,0.099156,0.303197,7.918807,0.777778,1.54651,0.095238,4.514165,2.80196,-1.696803,0.007508,0.338028,0.445539,0.445539,0.432516,0,8,1,2,1,1,0.1,-1
32.545455,0.058138,0.307538,7.264263,1,1.199091,0.090909,6.100777,2.984184,-1.692462,0,0.19193,0.567049,0.550475,0.550475,0,2,6,1,1,1,0.1,-1
64.571429,0.061898,0.356353,8.245103,0.736842,5.733302,0.095238,3.382783,3.097558,-1.643647,0.006026,0.072853,0.432516,0.421505,0.403554,0,9,3,2,1,1,0.1,-1
71.142857,0.057102,0.290329,7.949393,0.875,0.92411,0.190476,6.361582,2.939829,-1.709671,0.010969,0.231043,0.891078,0.883826,0.865032,4,6,12,2,1,1,0,-1
67.214286,0.081036,0.197343,7.428309,0.875,1.885279,0.214286,3.462333,2.627601,-1.802657,0.074186,0.541888,1.115984,0.919636,0.66699,7.75,3.333333,12,4,3,3,0.2,-1
76.166667,0.041522,0.401683,7.829975,0.857143,1.844008,0.166667,3.141476,2.942496,-1.598317,0.017248,0.24015,0.522908,0.491756,0.480628,0,11.5,12,2,2,2,0.1,-1
41.794118,0.083555,0.283606,7.859205,0.829268,1.845177,0.058824,7.28086,2.834244,-1.716394,0.019482,0.322239,0.315416,0.298494,0.254154,1,3,0,2,2,2,0.3,-1
38.333333,0.077698,0.277873,7.593021,0.913043,1.261568,0.079365,5.616589,2.699516,-1.722127,0.020714,0.435222,0.297026,0.288344,0.281003,0,0,0,3,1,1,0.2,-1
39.875,0.063974,0.339265,7.995514,0.842105,1.468216,0.083333,5.196428,2.94076,-1.660735,0.008532,0.224693,0.389846,0.389846,0.378451,0,9,3,2,1,1,0.4,-1
52.771429,0.056625,0.365565,7.807587,0.875,1.777183,0.066667,3.928877,3.090754,-1.634435,0.02473,0.077318,0.224855,0.186401,0.179283,7.25,1,0,4,2,2,0.3,-1
63.133333,0.051249,0.221306,7.837684,0.789474,1.239421,0.133333,4.600763,2.808277,-1.778694,0.024984,0.375715,0.726545,0.418327,0.415836,13,13,0,2,2,2,0.3,-1
62.5,0.038039,0.32539,7.216407,1,1.053484,0.166667,5.494092,2.709275,-1.67461,0.043056,0.472463,0.745459,0.422301,0.389846,3.666667,5.333333,0,3,3,2,0.2,-1
42.78125,0.105046,0.285747,7.498342,0.888889,2.805835,0.083333,3.995812,2.739309,-1.714253,0.040132,0.429818,0.277861,0.236622,0.208403,2.25,0,2.5,4,3,2,0.6,-1
44.325,0.06208,0.332039,7.747788,0.909091,1.187795,0.066667,4.585272,2.993547,-1.667961,0.042698,0.175901,0.196748,0.167917,0.155939,0.75,0.25,1,4,4,3,0.3,-1
38.478261,0.031288,0.346444,7.611027,0.851852,3.01957,0.115942,3.430414,2.747885,-1.653556,0.054968,0.458201,0.459648,0.370736,0.271198,1.5,0,5,4,3,2,0.2,-1
52.296296,0.062874,0.37068,7.880463,0.84375,2.56478,0.074074,3.44947,2.999331,-1.62932,0.011364,0.196248,0.23102,0.23102,0.23102,4,2,7.5,3,3,2,0.1,-1
43.142857,0.070812,0.357294,7.277047,1,3.302704,0.111111,4.921438,2.91108,-1.642706,0.036766,0.271415,0.549289,0.297026,0.297026,0,1,0,3,2,2,0.3,-1
51,0.111589,0.255963,7.720894,0.692308,1.869821,0.222222,3.297912,2.754442,-1.744037,0.077673,0.39861,1.432004,0.655675,0.640838,0,0,0,4,1,1,0.4,-1
38.125,0.084105,0.374059,7.575691,1,1.545902,0.125,3.533334,2.889549,-1.625941,0,0.270796,0.737634,0.720942,0.70622,5,1,0,1,1,1,0.125,-1
74.6,0.071655,0.309063,7.862283,0.882353,2.404248,0.177778,3.500663,3.042001,-1.690937,0.064366,0.135228,0.606819,0.460361,0.403681,14.333333,8.666667,20.5,3,3,2,0.1,-1
44.947368,0.072953,0.245679,7.353354,0.904762,3.366332,0.105263,3.049172,2.897535,-1.754321,0.0286,0.288891,0.607109,0.410078,0.315258,2.5,1,1,2,2,2,0.3,-1
45.875,0.05044,0.406708,7.342545,1,1.07602,0.125,3.867084,3.013071,-1.593292,0,0.161924,0.779693,0.779693,0.737634,0,0,0,1,1,1,0.125,-1
44,0.084621,0.383078,7.812757,0.809524,2.26255,0.058824,4.654211,3.019251,-1.616922,0,0.161775,0.366914,0.35619,0.35619,7,0,0,1,1,1,0.1,-1
45.888889,0.069162,0.305104,7.444678,0.9,1.10308,0.185185,4.753575,2.965584,-1.694896,0.026442,0.2019,1.141985,0.69306,0.69306,2,0,0,2,2,1,0.2,-1
33.846154,0.054417,0.267329,8.389512,0.764706,3.913403,0.102564,3.020931,2.882704,-1.732671,0.018064,0.290574,0.453929,0.453929,0.453929,3,0,4,2,1,1,0.2,-1
40.444444,0.085527,0.312623,7.606083,0.9,1.553511,0.111111,3.123909,2.965584,-1.687377,0,0.2019,0.69306,0.69306,0.655675,18,5,0,1,1,1,0.1,-1
44.444444,0.070516,0.279428,7.64984,1,0.943161,0.185185,6.503133,2.885513,-1.720572,0.027929,0.281547,0.676213,0.672802,0.672802,0,0,10,2,2,1,0.444444,-1
77.666667,0.041418,0.357058,7.842572,0.857143,2.416758,0.25,3.147545,3.017945,-1.642942,0.070903,0.160487,0.856488,0.691394,0.66397,9.75,10.333333,1,4,3,2,0.1,-1
41.913043,0.063552,0.349832,8.070256,0.766667,1.221181,0.086957,6.024163,2.960574,-1.650168,0.016178,0.227319,0.473834,0.466267,0.337103,11.5,5,11.5,2,2,2,0.1,-1
60.125,0.071936,0.282269,8.077933,0.8,1.183198,0.166667,3.235274,3.010571,-1.717731,0.011458,0.164794,0.779693,0.756903,0.720942,6,9,4,2,1,1,0.1,-1
65.7,0.055402,0.373275,7.804333,0.769231,1.88503,0.266667,4.183249,2.954004,-1.626725,0.058961,0.225389,0.605522,0.576754,0.544909,3.25,0,5,4,2,2,0.1,-1
36,0.099798,0.255075,7.931039,0.875,0.957116,0.142857,4.792106,3.057476,-1.744925,0,0.116664,0.865032,0.84301,0.734133,2,0,0,1,1,1,0,-1
56,0.105917,0.334153,7.592806,0.941176,1.522387,0.104167,5.257838,2.640504,-1.665847,0.053168,0.504897,0.330127,0.247779,0.195757,0.5,1,1.333333,4,3,3,0.2,-1
49.666667,0.051698,0.419366,7.55186,1,1.550283,0.111111,4.144612,3.016876,-1.580634,0,0.155138,0.69306,0.655675,0.595786,3,3,3,1,1,1,0.111111,-1
45.416667,0.081011,0.376212,7.893672,0.8,0.929302,0.083333,6.825104,3.03832,-1.623788,0,0.134885,0.422866,0.422866,0.404271,3,2,1,1,1,1,0.1,-1
27,0.042961,0.227391,9.225212,0.5,2.021954,0.25,3.643561,2.984234,-1.772609,0,0.185783,1.301981,0.978789,0.863133,5,5,5,1,1,1,0.25,-1
69.833333,0.058228,0.255107,7.470877,1,1.008952,0.083333,6.448709,2.946388,-1.744893,0,0.228138,0.519795,0.491756,0.480628,6,0,0,1,1,1,0.2,-1
64.590909,0.038966,0.255783,7.9465,0.916667,4.147702,0.090909,3.193776,2.669226,-1.744217,0.016924,0.536793,0.432358,0.283525,0.283525,8,0,2.5,2,2,2,0.4,-1
45.428571,0.061746,0.391751,8.197849,0.7,0.778352,0.142857,6.396161,3.050302,-1.608249,0,0.12187,0.891078,0.778441,0.754576,13,0,13,1,1,1,0.1,-1
51.8125,0.089325,0.335841,7.405089,0.941176,1.29484,0.083333,5.517282,2.811231,-1.664159,0.006756,0.361723,0.389846,0.389846,0.389846,3,5,6,2,1,1,0.1,-1
36.733333,0.068481,0.333508,8.061736,0.833333,2.635565,0.066667,5.767248,2.985464,-1.666492,0,0.199165,0.403681,0.393405,0.37665,4,1,1,1,1,1,0.1,-1
57,0.073239,0.285828,7.551907,0.888889,1.496643,0.125,4.748241,2.863826,-1.714172,0,0.287218,0.693049,0.693049,0.670259,0,3,3,1,1,1,0.333333,-1
49.219512,0.06677,0.324469,7.582366,0.931818,2.765873,0.065041,4.346859,3.128286,-1.675531,0.023417,0.041078,0.161088,0.152135,0.152135,3.8,6.333333,5.5,5,3,2,0.2,-1
30.428571,0.098035,0.377836,7.599125,0.875,1.252688,0.142857,3.079459,2.889549,-1.622164,0,0.270796,0.754576,0.743989,0.639955,2,2,1,1,1,1,0.125,-1
31.166667,0.044815,0.313902,7.983188,0.75,1.07046,0.166667,4.767727,2.845144,-1.686098,0,0.316056,1.009204,0.961257,0.845732,0,0,0,1,1,1,0.125,-1
34,0.042042,0.257396,7.600665,0.888889,0.923083,0.125,8.746211,3.016876,-1.742604,0,0.155138,0.720942,0.70622,0.70622,0,5,0,1,1,1,0.111111,-1
49.827586,0.08469,0.382819,7.518174,0.966667,3.886307,0.103448,3.236722,2.987309,-1.617181,0.038654,0.202593,0.312276,0.215088,0.208801,2.2,7.666667,1,5,3,2,0.2,-1
44.181818,0.119798,0.32452,7.88357,0.785714,2.17707,0.121212,3.170943,2.611642,-1.67548,0.011955,0.516688,0.550475,0.524322,0.504036,1,0,10,2,1,1,0.2,-1
29.714286,0.040209,0.324336,7.901848,0.875,1.287847,0.142857,4.098153,2.984234,-1.675664,0,0.185783,0.865032,0.807108,0.743989,0,3,0,1,1,1,0.125,-1
36,0.041055,0.231444,7.568729,1,1.600518,0.070175,5.689498,2.869331,-1.768556,0.008202,0.315963,0.328292,0.318696,0.318696,0,4,7,3,1,1,0.2,-1
39.724138,0.050204,0.38468,7.882276,0.878788,1.983589,0.08046,3.784396,2.996999,-1.61532,0.031062,0.175507,0.208801,0.208184,0.198881,7.25,1,0,4,2,2,0.1,-1
40.272727,0.041581,0.175274,7.70048,0.916667,1.259327,0.090909,4.000444,2.713216,-1.824726,0,0.443479,0.550475,0.513614,0.487461,1,0,0,1,1,1,0.3,-1
66.571429,0.095883,0.366368,8.13906,0.875,2.771302,0.190476,3.048019,2.984234,-1.633632,0.011478,0.185783,0.84301,0.84301,0.823934,8,4,0,2,1,1,0.125,-1
50.727273,0.075402,0.280356,7.996011,0.846154,1.62676,0.121212,3.086611,2.754442,-1.719644,0.010007,0.39861,0.567049,0.550475,0.550475,2.5,0,2,2,1,1,0.2,-1
56,0.065016,0.295874,7.717456,0.8,0.924675,0.25,8.28052,3.050302,-1.704126,0.034797,0.12187,0.779693,0.756903,0.737634,2.5,4,2,2,2,2,0.1,-1
70.222222,0.04507,0.391194,7.699111,0.857143,2.972979,0.111111,3.528294,2.981076,-1.608806,0.023429,0.198747,0.533607,0.437218,0.424625,2,0,0,2,2,2,0.2,-1
53,0.077573,0.310569,7.658636,0.904762,1.979113,0.070175,3.670172,3.014527,-1.689431,0.005438,0.151781,0.328292,0.328292,0.310583,3,0,2,3,1,1,0.2,-1
43.571429,0.098248,0.356709,7.768874,0.875,1.128635,0.142857,6.174486,2.984234,-1.643291,0,0.185783,0.891078,0.865032,0.823934,6,0,0,1,1,1,0.125,-1
35.1,0.087969,0.333664,7.935878,0.909091,3.659858,0.133333,3.126742,2.903702,-1.666336,0.012588,0.269841,0.623754,0.590107,0.576754,1,0,0,2,1,1,0.1,-1
57.0625,0.066765,0.349757,7.572177,1,2.146555,0.0625,4.031694,3.083074,-1.650243,0,0.094844,0.368817,0.35311,0.35311,7,1,0,1,1,1,0.2,-1
29.875,0.056469,0.43123,7.343254,1,2.064523,0.125,3.431309,3.057476,-1.56877,0,0.116664,0.779693,0.693049,0.660254,1,1,0,1,1,1,0.125,-1
55.214286,0.05286,0.415368,7.515852,0.933333,1.226304,0.095238,4.403201,3.022055,-1.584632,0.006874,0.160902,0.445539,0.445539,0.445539,5,1,0,2,1,1,0.1,-1
64.846154,0.073426,0.255106,7.601952,0.866667,1.726556,0.153846,4.556332,2.755123,-1.744894,0.018519,0.416182,0.479811,0.479811,0.465786,4,5.5,1.5,2,2,2,0.1,-1
51.5,0.053002,0.332775,8.005401,0.769231,1.526581,0.1,3.194684,2.976287,-1.667225,0,0.204807,0.605522,0.576754,0.576754,14,0,14,1,1,1,0.1,-1
33.285714,0.138645,0.301796,7.640599,0.875,0.449536,0.142857,15.02806,2.984234,-1.698204,0,0.185783,0.891078,0.891078,0.891078,0,0,0,1,1,1,0.125,-1
104.875,0.08197,0.327447,7.795108,0.888889,1.363685,0.208333,3.128011,3.016876,-1.672553,0.011593,0.155138,0.779693,0.737634,0.737634,3,3,6,2,2,1,0.111111,-1
37.875,0.044453,0.214764,8.040835,0.666667,1.473985,0.125,3.983218,2.701376,-1.785236,0,0.447142,0.779693,0.737634,0.720942,0,0,3,1,1,1,0.1,-1
36.133333,0.094456,0.198874,8.102592,0.769231,1.845108,0.1,4.977959,2.467936,-1.801126,0.063526,0.690216,0.507439,0.207918,0.207918,1,0.25,7,4,4,3,0.4,-1
62.888889,0.050362,0.167821,8.002132,0.75,1.251365,0.148148,3.788384,2.622734,-1.832179,0.008947,0.529663,0.743816,0.672802,0.672802,1,8,8,3,1,1,0.3,-1
54.25,0.070754,0.266273,7.776447,0.857143,1.827738,0.083333,3.612705,2.875034,-1.733727,0,0.293028,0.519795,0.519795,0.504602,10,0,10,1,1,1,0.1,-1
51.403226,0.072407,0.280882,7.639392,0.911765,4.152052,0.05914,5.265583,2.855231,-1.719118,0.045879,0.330189,0.194753,0.175523,0.136284,2.5,1.166667,0.25,6,6,4,0.2,-1
59.375,0.070626,0.36285,7.875375,0.888889,2.625731,0.083333,3.547027,3.014379,-1.63715,0.007049,0.171995,0.389846,0.389846,0.378451,1.5,14,4,2,1,1,0.1,-1
46.866667,0.069383,0.410138,7.901462,0.882353,1.252928,0.066667,4.568199,3.10391,-1.589862,0,0.066602,0.415836,0.403681,0.393405,0,0,10,1,1,1,0.1,-1
52.888889,0.056686,0.321024,7.140213,1,0.56974,0.185185,12.850923,3.04411,-1.678976,0.023332,0.13208,0.672802,0.672802,0.672802,1,3,2,2,2,1,0.222222,-1
69.15,0.1135,0.271937,7.70916,0.909091,1.487704,0.1,4.856085,2.6568,-1.728063,0.010424,0.519702,0.302761,0.302761,0.295054,11.333333,15.5,0,3,2,2,0.4,-1
48.3,0.072024,0.266647,8.125353,0.909091,1.106278,0.1,8.738005,2.965957,-1.733353,0,0.206216,0.520792,0.490254,0.485125,13,0,0,1,1,1,0.1,-1
62,0.082721,0.336397,7.889915,0.863636,3.014722,0.087719,3.686316,2.974065,-1.663603,0.009395,0.20802,0.621165,0.328292,0.318696,0,4,0,2,2,1,0.1,-1
29.181818,0.084445,0.257498,7.371584,1,1.675466,0.121212,4.640256,2.908695,-1.742502,0.016881,0.252732,0.536461,0.504036,0.487461,0,0,0,2,1,1,0.1,-1
91.083333,0.054035,0.319587,7.945023,0.857143,2.43083,0.166667,3.321656,3.087929,-1.680413,0.014385,0.087825,0.659193,0.519795,0.504602,22,16,15.5,2,2,2,0.2,-1
44.153846,0.078274,0.382778,7.424171,1,2.374076,0.102564,4.040249,2.988317,-1.617222,0.009222,0.185175,0.479811,0.443657,0.434597,3.5,0,0,2,1,1,0.1,-1
34.125,0.110604,0.383325,8.168179,0.727273,3.009642,0.166667,4.042678,2.908695,-1.616675,0.019662,0.252732,0.779693,0.737634,0.670259,0,0,0,2,1,1,0.2,-1
42,0.056026,0.398288,7.745295,0.913043,1.660436,0.079365,4.684351,3.022368,-1.601712,0.012519,0.15966,0.346885,0.297026,0.297026,0,1,4,2,2,1,0.5,-1
46.9,0.074861,0.366266,7.471278,0.909091,1.916713,0.133333,3.317827,3.003702,-1.633734,0.011691,0.164286,0.623754,0.605522,0.576754,2.5,0,0,2,1,1,0.1,-1
56.391304,0.071113,0.342728,7.527308,0.958333,2.645769,0.101449,4.629812,3.021034,-1.657272,0.048584,0.161724,0.373185,0.366525,0.349421,1,0,5.5,3,2,2,0.2,-1
68.428571,0.037887,0.125506,7.836248,0.875,0.804839,0.142857,7.395633,2.816308,-1.874494,0,0.339915,0.891078,0.84301,0.84301,0,20,20,1,1,1,0.125,-1
52.625,0.04047,0.296512,7.570925,0.941176,1.577659,0.0625,4.151098,2.983932,-1.703488,0,0.187319,0.378451,0.368817,0.368817,25,0,25,1,1,1,0.5,-1
43.222222,0.046307,0.353731,7.325558,0.947368,3.439314,0.111111,3.30715,2.910233,-1.646269,0.027387,0.287067,0.595786,0.453836,0.336401,0.333333,0.5,0,3,2,1,0.2,-1
54.228571,0.082931,0.299916,7.830221,0.864198,2.977752,0.057143,4.21629,2.725658,-1.700084,0.067844,0.447117,0.224855,0.164787,0.148798,4.285714,2.833333,5.25,7,6,4,1.5,-1
31.7,0.091454,0.350153,8.162392,0.666667,2.591048,0.1,3.481079,2.990602,-1.649847,0,0.176629,0.623754,0.605522,0.576754,0,0,4,1,1,1,0.1,-1
32.666667,0.042346,0.334221,8.097676,0.75,1.609504,0.222222,4.867728,3.028639,-1.665779,0.032643,0.140523,1.039591,0.983512,0.952183,0,0,0,2,1,1,0.125,-1
134.666667,0.057178,0.388399,7.678511,0.923077,1.905944,0.111111,3.442483,3.027169,-1.611601,0.003768,0.151135,0.792656,0.519795,0.519795,7.5,15,15,2,1,1,0.2,-1
61.1,0.034852,0.171406,7.421225,1,2.096028,0.133333,4.063807,2.61532,-1.828594,0.00847,0.529086,1.089817,0.623754,0.623754,2,26,2,2,1,1,0.3,-1
63.875,0.058969,0.398935,7.40521,1,2.037068,0.166667,3.015539,2.984234,-1.601065,0.011198,0.185783,0.779693,0.779693,0.634299,0.5,4,4,2,1,1,0.125,-1
56.3,0.095171,0.319051,7.661567,1,0.703131,0.1,8.496254,2.925853,-1.680949,0,0.244823,0.623754,0.623754,0.623754,0,0,19,1,1,1,0.1,-1
50.461538,0.07548,0.331649,7.798527,0.8125,2.236929,0.102564,3.69795,2.972879,-1.668351,0.009399,0.205497,0.479811,0.465786,0.465786,7,1,14,2,1,1,0.1,-1
47.533333,0.057193,0.245117,7.824328,0.833333,2.82332,0.074074,3.835784,3.002098,-1.754883,0.054205,0.173953,0.369626,0.238314,0.209399,2.6,7,7.333333,5,3,3,0.5,-1
58.125,0.07028,0.314143,7.266442,1,1.806654,0.125,3.759229,3.057476,-1.685857,0,0.116664,0.779693,0.756903,0.756903,1,4,4,1,1,1,0.125,-1
35.294118,0.049619,0.297212,7.633374,0.944444,2.827622,0.058824,3.46837,3.055839,-1.702788,0,0.123034,0.366914,0.366914,0.35619,3,0,0,1,1,1,0.1,-1
47.6,0.052733,0.399178,7.585446,0.923077,1.880412,0.05,4.243389,3.048303,-1.600822,0.050425,0.125486,0.196702,0.16509,0.125648,1.75,0,3.5,4,3,2,0.4,-1
61.777778,0.081387,0.384732,7.147006,1,1.449648,0.148148,3.029028,3.058814,-1.615268,0.008485,0.111111,0.69306,0.69306,0.655675,1,0,2,3,1,1,0.111111,-1
30.692308,0.061802,0.37203,8.05135,0.8125,2.200225,0.076923,3.789273,2.972879,-1.62797,0,0.205497,0.479811,0.479811,0.465786,0,0,0,1,1,1,0.2,-1
61.307692,0.076666,0.388215,7.741204,0.866667,1.357916,0.153846,4.132058,3.027293,-1.611785,0.018997,0.154016,0.780676,0.488331,0.453929,3,2,1.5,2,2,2,0.1,-1
69.170732,0.051795,0.334264,7.417387,0.953488,2.697848,0.081301,3.522302,3.102045,-1.665736,0.046018,0.070059,0.280699,0.199245,0.187593,0.25,2.25,1.666667,4,4,3,0.2,-1
63.538462,0.065326,0.225943,7.820865,0.8125,1.241624,0.128205,4.56219,2.892879,-1.774057,0.012854,0.277995,0.81262,0.551431,0.453929,0,0,0,2,2,1,0.3,-1
57.916667,0.065182,0.292197,7.869255,0.818182,2.674217,0.074074,3.969975,2.790362,-1.707803,0.041137,0.405045,0.275149,0.218609,0.211329,3.5,4,2.5,4,2,2,0.5,-1
50.7,0.072414,0.332532,7.244041,1,1.374814,0.1,4.461863,2.955869,-1.667468,0.020714,0.230096,0.311877,0.311877,0.311877,0.333333,3,0,3,2,2,0.1,-1
38.538462,0.068697,0.372542,7.528347,0.866667,1.392338,0.153846,5.097543,3.073935,-1.627458,0.040008,0.102464,0.931573,0.479811,0.479811,2.5,2.5,0,4,2,1,0.1,-1
53.666667,0.085707,0.267554,7.691247,0.9,1.358811,0.111111,4.632869,2.662692,-1.732446,0.029747,0.49868,0.40143,0.34653,0.336401,13.5,13.5,12,2,2,2,0.5,-1
49.25,0.046638,0.244491,7.976136,1,1.307031,0.166667,5.050981,2.910992,-1.755509,0.014069,0.254902,0.737634,0.720942,0.642366,6,9,0,2,1,1,0.125,-1
61.666667,0.098438,0.240675,8.005702,0.777778,3.205663,0.111111,3.384787,2.653165,-1.759325,0.029585,0.485775,0.562137,0.365681,0.34003,2.2,1.666667,5.5,5,3,2,1.2,-1
36.538462,0.047004,0.310022,7.644932,0.928571,1.98364,0.076923,3.216556,2.942496,-1.689978,0,0.24015,0.465786,0.453929,0.453929,0,1,1,1,1,1,0.1,-1
52,0.060959,0.292449,7.28606,1,1.238097,0.090909,5.015498,2.984184,-1.707551,0,0.19193,0.567049,0.550475,0.524322,2,1,4,1,1,1,0.1,-1
43.571429,0.061857,0.270326,7.371879,1,1.789729,0.119048,3.155029,2.587504,-1.729674,0.01709,0.5697,0.708087,0.445539,0.411024,0,9,18,2,2,1,0.1,-1
44.375,0.071832,0.263599,7.909097,0.8,1.381717,0.125,3.069623,2.925853,-1.736401,0,0.244823,0.779693,0.779693,0.693049,1,3,1,1,1,1,0.1,-1
54.142857,0.050358,0.345483,8.313123,0.724138,2.727783,0.095238,3.846092,2.920415,-1.654517,0.023771,0.266689,0.406044,0.386933,0.297026,0.5,10,0.5,2,2,2,0.2,-1
35.458333,0.080432,0.308235,7.398301,0.96,1.605714,0.097222,5.604048,2.814398,-1.691765,0.041149,0.372372,0.543809,0.462033,0.348618,1,0,5.5,3,2,2,0.4,-1
49.666667,0.071478,0.429326,8.006114,0.75,0.774271,0.166667,7.100806,3.057476,-1.570674,0,0.116664,1.039591,1.009204,0.983512,0,0,0,1,1,1,0.125,-1
36.130435,0.114464,0.321622,7.85538,0.821429,3.11063,0.101449,4.9224,2.64851,-1.678378,0.047022,0.470196,0.329214,0.319356,0.271198,4,5,6,5,3,2,0.8,-1
54.625,0.073248,0.227692,8.005506,0.8,3.415093,0.104167,4.330873,2.860872,-1.772308,0.012959,0.33315,0.389846,0.389846,0.378451,2.5,0,0,2,2,1,0.1,-1
36.5,0.099846,0.248357,7.837811,0.833333,3.159383,0.083333,3.43663,2.769446,-1.751643,0.01379,0.403345,0.311877,0.311877,0.302761,1,0,0,2,2,1,0.2,-1
34.444444,0.072787,0.233078,7.889357,0.75,1.286033,0.111111,4.710387,2.678032,-1.766922,0,0.468254,0.539028,0.473718,0.430743,7,7,2,1,1,1,0.1,-1
35.375,0.062925,0.359896,7.813523,0.923077,2.07121,0.083333,4.775987,2.929462,-1.640104,0.017108,0.229811,0.334862,0.252301,0.252301,0,0,0,2,2,2,0.3,-1
50.428571,0.060105,0.19949,7.944468,0.777778,1.1463,0.190476,8.163151,2.858278,-1.80051,0.014944,0.304605,0.972666,0.807108,0.766011,8,2,2,2,1,1,0.222222,-1
47.448276,0.071654,0.274581,7.710103,0.852941,2.667639,0.08046,4.196359,2.939989,-1.725419,0.026922,0.254746,0.318238,0.304344,0.215088,0,1.333333,6.5,3,3,2,0.3,-1
30.454545,0.048804,0.341167,7.651517,0.916667,1.044164,0.121212,6.149023,2.915196,-1.658833,0.016321,0.252178,0.524322,0.495371,0.473448,0.5,1,2,2,1,1,0.1,-1
47.363636,0.114873,0.341742,7.935067,0.733333,2.402619,0.151515,4.478393,2.669372,-1.658258,0.024404,0.462968,0.58942,0.536461,0.525664,1.5,1.5,7,2,2,1,0.1,-1
73.8,0.069243,0.268437,6.94045,1,0.983692,0.266667,4.917237,2.905308,-1.731563,0.091954,0.249923,0.925621,0.655356,0.605522,2.4,4,1,5,2,2,0.1,-1
55.428571,0.069843,0.27923,7.537881,0.875,1.400513,0.190476,3.644608,3.101881,-1.72077,0.014506,0.071404,0.896415,0.865032,0.84301,1,1,1,2,1,1,0.125,-1
53.916667,0.062783,0.34029,7.994051,0.75,0.894152,0.111111,8.322331,2.854694,-1.65971,0.009791,0.326313,0.880339,0.470813,0.470813,2.5,4,3,2,1,1,0.2,-1
67.4,0.046135,0.371983,7.381293,1,1.44894,0.133333,4.492485,3.094361,-1.628017,0.01658,0.082811,0.522021,0.415836,0.403681,1.5,0,3.5,2,2,2,0.1,-1
44.583333,0.067227,0.384254,7.472177,0.923077,1.556384,0.111111,3.999809,3.027169,-1.615746,0.010198,0.151135,0.519795,0.504602,0.504602,1,0,0,2,1,1,0.1,-1
47.215686,0.056466,0.388267,8.019322,0.836066,5.730581,0.065359,3.769019,2.903247,-1.611733,0.070375,0.292098,0.369528,0.310708,0.282498,9.8,11,22.333333,5,3,3,0.5,-1
54.666667,0.07435,0.37533,7.392686,1,2.178985,0.111111,4.260089,3.086049,-1.62467,0,0.088053,0.69306,0.69306,0.69306,19,1,0,1,1,1,0.111111,-1
55.857143,0.083949,0.268445,8.199062,0.823529,1.484087,0.071429,4.745572,2.828477,-1.731555,0,0.34919,0.445539,0.432516,0.421505,24,24,24,1,1,1,0.1,-1
69.076923,0.095543,0.284785,7.826138,0.866667,1.984367,0.153846,3.880812,2.729574,-1.715215,0.018997,0.418254,0.465786,0.443657,0.443657,11.5,22,11.5,2,2,2,0.3,-1
56.076923,0.076068,0.34861,7.713562,0.83871,2.373545,0.102564,4.055046,3.02055,-1.65139,0.037258,0.147684,0.306234,0.251713,0.239906,3.25,0.333333,6.333333,4,3,3,0.2,-1
60.777778,0.06544,0.342367,7.413747,0.947368,1.670957,0.092593,3.432494,2.878212,-1.657633,0.009503,0.31378,0.349611,0.34653,0.34653,0,1,0,2,2,1,0.2,-1
